,id_venta,cliente_id,producto,cantidad,precio_unitario,region,fecha,metodo_pago,descuento,total,nombre,edad,tipo_cliente,categoria_venta
2502,2503,1024,Impresora,9,793.5,Centro,2024-09-06 00:28:17.183496,Efectivo,0.29,5070.465,Cliente_24,19,Regular,Alta
2503,2504,1162,USB,3,462.57,Norte,2025-01-06 00:28:17.183500,Tarjeta,0.08,1276.6932000000002,Cliente_162,49,Regular,Alta
2504,2505,1158,USB,2,350.94,Oeste,2025-01-31 00:28:17.183504,Tarjeta,0.09,638.7108000000001,Cliente_158,49,Regular,Media
2505,2506,1082,Tablet,7,1338.53,Oeste,2024-12-22 00:28:17.183507,Efectivo,0.28,6746.191199999999,Cliente_82,48,Regular,Alta
2506,2507,1147,Teclado,5,1222.8,Norte,2025-05-10 00:28:17.183511,Transferencia,0.29,4340.94,Cliente_147,43,Premium,Alta
2507,2508,1159,Impresora,5,1290.67,Norte,2024-10-24 00:28:17.183515,Tarjeta,0.09,5872.548500000001,Cliente_159,56,Premium,Alta
2508,2509,1188,USB,5,185.13,Oeste,2024-08-13 00:28:17.183519,Efectivo,0.04,888.6239999999999,Cliente_188,47,Regular,Media
2509,2510,1060,USB,4,1788.13,Sur,2024-09-29 00:28:17.183523,Transferencia,0.23,5507.4404,Cliente_60,61,Regular,Alta
2510,2511,1147,Impresora,5,784.64,Norte,2024-10-14 00:28:17.183527,Tarjeta,0.28,2824.704,Cliente_147,43,Premium,Alta
2511,2512,1049,Laptop,4,633.61,Centro,2024-09-08 00:28:17.183531,Tarjeta,0.18,2078.2408,Cliente_49,21,Regular,Alta
2512,2513,1063,Tablet,6,930.1,Centro,2024-11-24 00:28:17.183535,Transferencia,0.19,4520.286000000001,Cliente_63,52,Regular,Alta
2513,2514,1110,Tablet,4,786.23,Sur,2024-12-29 00:28:17.183539,Tarjeta,0.23,2421.5884,Cliente_110,41,Regular,Alta
2514,2515,1150,Monitor,2,1728.52,Este,2025-06-03 00:28:17.183543,Efectivo,0.05,3284.188,Cliente_150,44,Premium,Alta
2515,2516,1152,Teclado,9,1859.23,Sur,2024-08-12 00:28:17.183546,Tarjeta,0.29,11880.4797,Cliente_152,32,Premium,Alta
2516,2517,1109,Teléfono,2,613.87,Oeste,2025-05-03 00:28:17.183550,Tarjeta,0.11,1092.6886,Cliente_109,25,Regular,Alta
2517,2518,1076,Laptop,9,1729.23,Este,2024-11-03 00:28:17.183554,Transferencia,0.19,12606.0867,Cliente_76,43,Regular,Alta
2518,2519,1030,Impresora,6,1565.23,Oeste,2025-02-21 00:28:17.183558,Efectivo,0.14,8076.586800000001,Cliente_30,42,Regular,Alta
2519,2520,1058,Impresora,9,1862.31,Centro,2024-06-27 00:28:17.183562,Transferencia,0.14,14414.2794,Cliente_58,64,Premium,Alta
2520,2521,1117,Impresora,9,499.04,Norte,2025-03-16 00:28:17.183572,Efectivo,0.21,3548.174400000001,Cliente_117,50,Regular,Alta
2521,2522,1159,Laptop,3,1158.15,Oeste,2024-11-22 00:28:17.183576,Transferencia,0.3,2432.115,Cliente_159,56,Premium,Alta
2522,2523,1100,USB,1,556.34,Centro,2024-08-01 00:28:17.183580,Tarjeta,0.2,445.07200000000006,Cliente_100,32,Regular,Alta
2523,2524,1192,Impresora,1,1649.95,Sur,2025-02-09 00:28:17.183584,Efectivo,0.24,1253.962,Cliente_192,56,Premium,Alta
2524,2525,1019,Impresora,3,20.6,Oeste,2024-08-10 00:28:17.183588,Efectivo,0.01,61.182,Cliente_19,19,Regular,Baja
2525,2526,1176,Teclado,5,1133.99,Centro,2024-11-18 00:28:17.183592,Tarjeta,0.24,4309.162,Cliente_176,68,Premium,Alta
2526,2527,1173,Mouse,3,685.01,Norte,2025-03-28 00:28:17.183596,Transferencia,0.09,1870.0773,Cliente_173,30,Premium,Alta
2527,2528,1094,Mouse,9,652.14,Oeste,2024-09-17 00:28:17.183599,Efectivo,0.04,5634.4896,Cliente_94,41,Regular,Alta
2528,2529,1183,Monitor,9,1293.36,Centro,2025-05-15 00:28:17.183603,Tarjeta,0.03,11291.0328,Cliente_183,45,Regular,Alta
2529,2530,1113,Monitor,3,1704.45,Oeste,2024-10-27 00:28:17.183607,Tarjeta,0.2,4090.68,Cliente_113,34,Regular,Alta
2530,2531,1183,Impresora,3,1222.3,Norte,2024-07-27 00:28:17.183611,Efectivo,0.3,2566.8299999999995,Cliente_183,45,Regular,Alta
2531,2532,1146,Teclado,5,1707.81,Oeste,2025-02-08 00:28:17.183615,Efectivo,0.2,6831.24,Cliente_146,22,Premium,Alta
2532,2533,1063,Impresora,2,536.55,Oeste,2024-12-24 00:28:17.183619,Efectivo,0.08,987.252,Cliente_63,52,Regular,Media
2533,2534,1116,Monitor,6,1043.81,Centro,2024-10-02 00:28:17.183623,Tarjeta,0.06,5887.0884,Cliente_116,52,Regular,Alta
2534,2535,1113,Laptop,7,906.57,Este,2024-10-08 00:28:17.183627,Transferencia,0.16,5330.631600000001,Cliente_113,34,Regular,Alta
2535,2536,1047,Laptop,9,33.17,Oeste,2024-12-24 00:28:17.183631,Transferencia,0.02,292.55940000000004,Cliente_47,56,Premium,Baja
2536,2537,1057,USB,6,1118.06,Este,2025-06-03 00:28:17.183635,Efectivo,0.12,5903.3568,Cliente_57,45,Premium,Alta
2537,2538,1118,Teléfono,3,1326.43,Sur,2024-07-08 00:28:17.183639,Tarjeta,0.2,3183.432,Cliente_118,22,Regular,Alta
2538,2539,1045,Mouse,5,1187.91,Oeste,2024-12-10 00:28:17.183643,Tarjeta,0.29,4217.0805,Cliente_45,38,Regular,Alta
2539,2540,1161,Teclado,4,1475.2,Este,2024-11-24 00:28:17.183649,Efectivo,0.13,5133.696,Cliente_161,69,Regular,Alta
2540,2541,1145,Tablet,5,1146.97,Sur,2025-06-08 00:28:17.183654,Tarjeta,0.06,5390.759,Cliente_145,18,Regular,Alta
2541,2542,1198,Mouse,8,142.83,Centro,2024-12-04 00:28:17.183658,Tarjeta,0.25,856.98,Cliente_198,58,Regular,Media
2542,2543,1004,Tablet,8,241.73,Oeste,2024-06-26 00:28:17.183662,Tarjeta,0.22,1508.3952,Cliente_4,32,Regular,Alta
2543,2544,1148,Teléfono,6,1196.98,Centro,2024-11-18 00:28:17.183666,Efectivo,0.26,5314.5912,Cliente_148,31,Regular,Alta
2544,2545,1047,Teléfono,1,557.21,Sur,2025-03-23 00:28:17.183673,Efectivo,0.06,523.7774000000001,Cliente_47,56,Premium,Media
2545,2546,1143,Impresora,8,168.49,Centro,2025-02-11 00:28:17.183678,Efectivo,0.12,1186.1696000000002,Cliente_143,31,Regular,Alta
2546,2547,1198,Monitor,8,864.91,Centro,2025-02-05 00:28:17.183682,Transferencia,0.29,4912.6888,Cliente_198,58,Regular,Alta
2547,2548,1047,Teléfono,2,1113.1,Norte,2025-01-18 00:28:17.183685,Transferencia,0.05,2114.89,Cliente_47,56,Premium,Alta
2548,2549,1078,Teléfono,4,664.2,Sur,2024-07-24 00:28:17.183689,Efectivo,0.2,2125.44,Cliente_78,51,Regular,Alta
2549,2550,1124,Tablet,2,1443.66,Centro,2025-04-15 00:28:17.183693,Tarjeta,0.07,2685.2076,Cliente_124,26,Premium,Alta
2550,2551,1075,Monitor,4,1291.1,Este,2024-08-24 00:28:17.183697,Tarjeta,0.15,4389.74,Cliente_75,35,Regular,Alta
2551,2552,1103,Teléfono,7,672.31,Sur,2025-06-09 00:28:17.183701,Efectivo,0.24,3576.6892000000003,Cliente_103,42,Regular,Alta
2552,2553,1137,Mouse,9,1512.2,Norte,2024-11-01 00:28:17.183705,Tarjeta,0.15,11568.33,Cliente_137,44,Regular,Alta
2553,2554,1090,USB,8,1300.9,Oeste,2024-11-24 00:28:17.183709,Tarjeta,0.24,7909.472000000001,Cliente_90,33,Regular,Alta
2554,2555,1144,Teléfono,9,1278.52,Centro,2024-09-07 00:28:17.183713,Transferencia,0.13,10010.8116,Cliente_144,20,Premium,Alta
2555,2556,1069,USB,8,1111.32,Este,2025-04-25 00:28:17.183717,Tarjeta,0.3,6223.391999999999,Cliente_69,21,Regular,Alta
2556,2557,1061,Monitor,2,32.67,Norte,2024-10-15 00:28:17.183721,Tarjeta,0.13,56.8458,Cliente_61,25,Premium,Baja
2557,2558,1138,Impresora,7,1396.05,Sur,2025-06-22 00:28:17.183724,Efectivo,0.04,9381.456,Cliente_138,52,Regular,Alta
2558,2559,1050,Teclado,2,758.32,Centro,2024-10-31 00:28:17.183728,Transferencia,0.12,1334.6432000000002,Cliente_50,42,Regular,Alta
2559,2560,1003,Monitor,2,1885.79,Norte,2024-07-23 00:28:17.183732,Transferencia,0.22,2941.8324,Cliente_3,46,Regular,Alta
2560,2561,1107,Tablet,4,1637.79,Norte,2025-06-05 00:28:17.183736,Tarjeta,0.25,4913.37,Cliente_107,18,Premium,Alta
2561,2562,1113,Teclado,1,1179.51,Este,2025-05-06 00:28:17.183740,Efectivo,0.14,1014.3786,Cliente_113,34,Regular,Alta
2562,2563,1094,Mouse,5,511.84,Oeste,2025-04-07 00:28:17.183744,Transferencia,0.18,2098.544,Cliente_94,41,Regular,Alta
2563,2564,1118,Laptop,6,415.4,Oeste,2025-05-27 00:28:17.183748,Transferencia,0.25,1869.3,Cliente_118,22,Regular,Alta
2564,2565,1198,USB,9,687.37,Oeste,2025-05-07 00:28:17.183752,Tarjeta,0.24,4701.6108,Cliente_198,58,Regular,Alta
2565,2566,1081,USB,8,958.37,Sur,2025-03-20 00:28:17.183756,Transferencia,0.2,6133.568,Cliente_81,31,Premium,Alta
2566,2567,1109,USB,2,599.17,Norte,2025-01-10 00:28:17.183760,Efectivo,0.24,910.7384,Cliente_109,25,Regular,Media
2567,2568,1051,Monitor,1,1034.71,Sur,2024-12-30 00:28:17.183764,Efectivo,0.17,858.8093,Cliente_51,31,Regular,Media
2568,2569,1147,USB,2,339.09,Norte,2025-04-12 00:28:17.183768,Transferencia,0.0,678.18,Cliente_147,43,Premium,Media
2569,2570,1170,Impresora,7,1955.65,Este,2024-07-03 00:28:17.183771,Efectivo,0.01,13552.6545,Cliente_170,60,Regular,Alta
2570,2571,1035,USB,4,224.77,Este,2025-05-26 00:28:17.183775,Efectivo,0.29,638.3468,Cliente_35,33,Regular,Media
2571,2572,1046,Tablet,5,1864.57,Sur,2025-01-18 00:28:17.183779,Tarjeta,0.04,8949.936,Cliente_46,26,Regular,Alta
2572,2573,1154,Mouse,7,1828.02,Sur,2024-08-14 00:28:17.183783,Transferencia,0.12,11260.6032,Cliente_154,43,Premium,Alta
2573,2574,1069,USB,3,1055.47,Este,2024-08-24 00:28:17.183787,Transferencia,0.28,2279.8152,Cliente_69,21,Regular,Alta
2574,2575,1093,USB,2,1452.57,Centro,2024-09-18 00:28:17.183791,Tarjeta,0.06,2730.8315999999995,Cliente_93,64,Regular,Alta
2575,2576,1064,Teclado,7,877.74,Oeste,2024-09-14 00:28:17.183795,Tarjeta,0.25,4608.135,Cliente_64,31,Regular,Alta
2576,2577,1165,Mouse,5,1263.77,Oeste,2025-06-17 00:28:17.183804,Tarjeta,0.25,4739.137500000001,Cliente_165,54,Regular,Alta
2577,2578,1049,USB,1,687.75,Este,2024-08-23 00:28:17.183808,Tarjeta,0.3,481.425,Cliente_49,21,Regular,Alta
2578,2579,1149,Monitor,1,609.31,Oeste,2024-12-24 00:28:17.183812,Efectivo,0.08,560.5652,Cliente_149,56,Premium,Media
2579,2580,1074,Teléfono,9,1160.68,Centro,2025-03-07 00:28:17.183816,Efectivo,0.09,9505.9692,Cliente_74,46,Regular,Alta
2580,2581,1192,Impresora,5,1001.28,Centro,2024-08-04 00:28:17.183820,Tarjeta,0.27,3654.672,Cliente_192,56,Premium,Alta
2581,2582,1005,Monitor,1,1163.28,Norte,2024-11-30 00:28:17.183824,Transferencia,0.07,1081.8503999999998,Cliente_5,60,Premium,Alta
2582,2583,1100,Laptop,7,580.45,Sur,2024-11-02 00:28:17.183828,Transferencia,0.16,3413.0460000000003,Cliente_100,32,Regular,Alta
2583,2584,1070,Monitor,9,740.25,Oeste,2024-12-19 00:28:17.183832,Transferencia,0.21,5263.177500000001,Cliente_70,19,Regular,Alta
2584,2585,1090,Teclado,1,176.96,Centro,2024-07-30 00:28:17.183843,Tarjeta,0.08,162.8032,Cliente_90,33,Regular,Baja
2585,2586,1004,Teclado,4,114.03,Sur,2024-07-02 00:28:17.183848,Efectivo,0.28,328.4064,Cliente_4,32,Regular,Alta
2586,2587,1126,USB,3,514.38,Sur,2025-06-16 00:28:17.183852,Efectivo,0.2,1234.512,Cliente_126,29,Regular,Alta
2587,2588,1039,Monitor,5,157.75,Norte,2025-05-02 00:28:17.183856,Efectivo,0.01,780.8625,Cliente_39,61,Regular,Media
2588,2589,1163,Teclado,7,216.51,Sur,2024-12-07 00:28:17.183860,Efectivo,0.04,1454.9471999999998,Cliente_163,21,Premium,Alta
2589,2590,1129,Teléfono,8,1627.73,Sur,2025-02-07 00:28:17.183864,Transferencia,0.06,12240.5296,Cliente_129,65,Regular,Alta
2590,2591,1024,Mouse,2,87.36,Este,2024-10-08 00:28:17.183868,Transferencia,0.07,162.4896,Cliente_24,19,Regular,Baja
2591,2592,1057,Monitor,7,1321.3,Norte,2024-07-25 00:28:17.183872,Efectivo,0.22,7214.298000000001,Cliente_57,45,Premium,Alta
2592,2593,1100,Impresora,1,552.39,Norte,2025-01-03 00:28:17.183876,Tarjeta,0.03,535.8183,Cliente_100,32,Regular,Media
2593,2594,1070,Teléfono,7,1744.38,Oeste,2025-03-30 00:28:17.183879,Efectivo,0.11,10867.4874,Cliente_70,19,Regular,Alta
2594,2595,1041,USB,8,975.13,Sur,2025-05-09 00:28:17.183883,Efectivo,0.27,5694.7592,Cliente_41,20,Regular,Alta
2595,2596,1182,Mouse,2,618.1,Oeste,2024-07-13 00:28:17.183887,Tarjeta,0.17,1026.046,Cliente_182,23,Regular,Alta
2596,2597,1174,Impresora,9,1040.1,Centro,2024-12-20 00:28:17.183891,Efectivo,0.08,8612.028,Cliente_174,49,Regular,Alta
2597,2598,1060,USB,1,770.1,Sur,2025-01-19 00:28:17.183895,Transferencia,0.29,546.771,Cliente_60,61,Regular,Media
2598,2599,1108,Impresora,6,1132.96,Centro,2025-06-15 00:28:17.183899,Tarjeta,0.07,6321.9168,Cliente_108,61,Regular,Alta
2599,2600,1188,USB,1,237.92,Este,2025-03-01 00:28:17.183903,Tarjeta,0.27,173.68159999999995,Cliente_188,47,Regular,Baja
2600,2601,1057,Impresora,3,1994.01,Sur,2025-01-21 00:28:17.183907,Efectivo,0.22,4665.9834,Cliente_57,45,Premium,Alta
2601,2602,1031,Mouse,6,856.86,Oeste,2025-02-14 00:28:17.183910,Transferencia,0.22,4010.1048,Cliente_31,66,Premium,Alta
2602,2603,1084,Teléfono,3,702.98,Oeste,2024-07-28 00:28:17.183914,Transferencia,0.23,1623.8838,Cliente_84,32,Regular,Alta
2603,2604,1152,Impresora,8,1423.32,Sur,2025-04-04 00:28:17.183918,Transferencia,0.15,9678.576,Cliente_152,32,Premium,Alta
2604,2605,1036,Impresora,5,734.16,Oeste,2024-09-07 00:28:17.183922,Efectivo,0.24,2789.808,Cliente_36,32,Regular,Alta
2605,2606,1158,Tablet,2,1668.22,Sur,2025-01-28 00:28:17.183926,Efectivo,0.25,2502.33,Cliente_158,49,Regular,Alta
2606,2607,1152,Monitor,4,914.0,Norte,2024-09-02 00:28:17.183930,Transferencia,0.11,3253.84,Cliente_152,32,Premium,Alta
2607,2608,1108,Mouse,9,1441.92,Oeste,2024-09-28 00:28:17.183934,Efectivo,0.12,11420.0064,Cliente_108,61,Regular,Alta
2608,2609,1106,USB,4,223.83,Sur,2025-02-11 00:28:17.183938,Transferencia,0.27,653.5836,Cliente_106,41,Regular,Media
2609,2610,1158,Mouse,8,1693.78,Sur,2025-05-05 00:28:17.183942,Efectivo,0.16,11382.2016,Cliente_158,49,Regular,Alta
2610,2611,1086,Teclado,5,1474.08,Oeste,2025-06-01 00:28:17.183946,Tarjeta,0.26,5454.096,Cliente_86,31,Premium,Alta
2611,2612,1135,USB,1,431.32,Norte,2025-03-28 00:28:17.183950,Tarjeta,0.19,349.36920000000003,Cliente_135,57,Premium,Alta
2612,2613,1163,Mouse,7,299.12,Oeste,2025-03-04 00:28:17.183954,Efectivo,0.18,1716.9488000000003,Cliente_163,21,Premium,Alta
2613,2614,1183,Teléfono,3,639.42,Sur,2025-03-05 00:28:17.183957,Efectivo,0.01,1899.0774,Cliente_183,45,Regular,Alta
2614,2615,1014,USB,8,1952.38,Norte,2025-04-13 00:28:17.183961,Transferencia,0.08,14369.5168,Cliente_14,53,Regular,Alta
2615,2616,1120,USB,3,521.09,Centro,2025-01-21 00:28:17.183965,Tarjeta,0.15,1328.7795,Cliente_120,56,Regular,Alta
2616,2617,1138,Mouse,1,917.69,Este,2025-04-28 00:28:17.183969,Transferencia,0.18,752.5058000000001,Cliente_138,52,Regular,Media
2617,2618,1080,USB,5,69.74,Oeste,2024-10-10 00:28:17.183973,Efectivo,0.19,282.447,Cliente_80,53,Regular,Baja
2618,2619,1144,Tablet,2,800.48,Sur,2025-01-19 00:28:17.183977,Transferencia,0.21,1264.7584000000002,Cliente_144,20,Premium,Alta
2619,2620,1182,Monitor,4,1146.93,Norte,2025-03-03 00:28:17.183981,Transferencia,0.2,3670.176,Cliente_182,23,Regular,Alta
2620,2621,1106,USB,1,1906.72,Norte,2024-08-10 00:28:17.183984,Efectivo,0.25,1430.04,Cliente_106,41,Regular,Alta
2621,2622,1070,Monitor,9,1038.3,Centro,2025-05-08 00:28:17.183988,Tarjeta,0.09,8503.677,Cliente_70,19,Regular,Alta
2622,2623,1044,Mouse,6,1640.02,Oeste,2024-10-29 00:28:17.183992,Transferencia,0.19,7970.4972,Cliente_44,24,Regular,Alta
2623,2624,1073,Impresora,8,1098.78,Norte,2024-07-25 00:28:17.183996,Efectivo,0.02,8614.4352,Cliente_73,21,Regular,Alta
2624,2625,1045,Laptop,4,91.16,Centro,2025-03-10 00:28:17.184000,Transferencia,0.14,313.5904,Cliente_45,38,Regular,Alta
2625,2626,1184,Laptop,9,636.87,Sur,2024-12-19 00:28:17.184004,Efectivo,0.08,5273.2836,Cliente_184,45,Premium,Alta
2626,2627,1107,Impresora,2,1155.34,Centro,2025-01-16 00:28:17.184008,Efectivo,0.11,2056.5052,Cliente_107,18,Premium,Alta
2627,2628,1084,Impresora,9,1901.68,Oeste,2024-12-08 00:28:17.184012,Efectivo,0.11,15232.4568,Cliente_84,32,Regular,Alta
2628,2629,1082,Impresora,5,1719.67,Centro,2024-12-29 00:28:17.184015,Tarjeta,0.02,8426.383,Cliente_82,48,Regular,Alta
2629,2630,1107,Teléfono,6,464.43,Norte,2024-10-06 00:28:17.184019,Tarjeta,0.14,2396.4588,Cliente_107,18,Premium,Alta
2630,2631,1185,Laptop,3,448.02,Norte,2024-09-10 00:28:17.184023,Efectivo,0.3,940.842,Cliente_185,61,Premium,Media
2631,2632,1021,Impresora,4,410.33,Este,2024-09-04 00:28:17.184027,Tarjeta,0.09,1493.6012,Cliente_21,61,Premium,Alta
2632,2633,1196,Teléfono,6,1845.77,Centro,2024-07-24 00:28:17.184031,Transferencia,0.22,8638.203599999999,Cliente_196,69,Regular,Alta
2633,2634,1178,Teclado,7,1706.81,Sur,2025-02-01 00:28:17.184035,Tarjeta,0.16,10036.0428,Cliente_178,45,Regular,Alta
2634,2635,1161,USB,1,1552.02,Oeste,2024-08-20 00:28:17.184039,Tarjeta,0.1,1396.818,Cliente_161,69,Regular,Alta
2635,2636,1007,Teléfono,7,791.54,Este,2024-12-09 00:28:17.184043,Transferencia,0.03,5374.5566,Cliente_7,38,Premium,Alta
2636,2637,1070,Laptop,1,1013.72,Centro,2024-11-11 00:28:17.184047,Transferencia,0.06,952.8968,Cliente_70,19,Regular,Media
2637,2638,1127,Mouse,5,934.02,Sur,2025-05-12 00:28:17.184051,Transferencia,0.23,3595.9770000000003,Cliente_127,51,Regular,Alta
2638,2639,1143,Teclado,6,514.26,Este,2025-01-24 00:28:17.184055,Efectivo,0.08,2838.7152,Cliente_143,31,Regular,Alta
2639,2640,1160,Laptop,2,1015.01,Norte,2024-09-01 00:28:17.184059,Transferencia,0.04,1948.8192,Cliente_160,66,Regular,Alta
2640,2641,1148,USB,9,70.69,Oeste,2025-04-22 00:28:17.184063,Transferencia,0.1,572.589,Cliente_148,31,Regular,Media
2641,2642,1143,Teléfono,6,272.3,Centro,2025-02-14 00:28:17.184067,Transferencia,0.18,1339.7160000000003,Cliente_143,31,Regular,Alta
2642,2643,1176,Tablet,7,1774.31,Sur,2024-10-12 00:28:17.184070,Efectivo,0.21,9811.9343,Cliente_176,68,Premium,Alta
2643,2644,1199,Monitor,8,1505.84,Norte,2024-07-16 00:28:17.184074,Tarjeta,0.12,10601.1136,Cliente_199,20,Regular,Alta
2644,2645,1149,USB,1,851.51,Este,2024-11-22 00:28:17.184078,Efectivo,0.15,723.7835,Cliente_149,56,Premium,Media
2645,2646,1170,Laptop,8,1039.13,Oeste,2025-04-12 00:28:17.184082,Tarjeta,0.14,7149.214400000001,Cliente_170,60,Regular,Alta
2646,2647,1154,Impresora,4,746.3,Este,2025-03-12 00:28:17.184086,Transferencia,0.0,2985.2,Cliente_154,43,Premium,Alta
2647,2648,1120,Teléfono,8,1484.15,Este,2025-01-17 00:28:17.184090,Efectivo,0.12,10448.416,Cliente_120,56,Regular,Alta
2648,2649,1128,Impresora,6,1570.53,Sur,2024-09-25 00:28:17.184094,Efectivo,0.18,7727.007600000001,Cliente_128,50,Regular,Alta
2649,2650,1142,Impresora,9,1528.94,Norte,2024-08-13 00:28:17.184098,Tarjeta,0.17,11421.1818,Cliente_142,64,Premium,Alta
2650,2651,1057,Impresora,4,1448.0,Centro,2024-10-29 00:28:17.184102,Efectivo,0.22,4517.76,Cliente_57,45,Premium,Alta
2651,2652,1165,Impresora,2,416.96,Sur,2024-08-25 00:28:17.184106,Efectivo,0.2,667.136,Cliente_165,54,Regular,Media
2652,2653,1058,Impresora,2,682.56,Oeste,2025-01-17 00:28:17.184109,Tarjeta,0.08,1255.9104,Cliente_58,64,Premium,Alta
2653,2654,1021,Teclado,5,944.99,Este,2025-03-07 00:28:17.184113,Efectivo,0.08,4346.954,Cliente_21,61,Premium,Alta
2654,2655,1082,Laptop,9,668.28,Oeste,2025-06-15 00:28:17.184117,Efectivo,0.14,5172.4872,Cliente_82,48,Regular,Alta
2655,2656,1069,USB,3,1512.33,Sur,2024-08-07 00:28:17.184121,Transferencia,0.22,3538.8522,Cliente_69,21,Regular,Alta
2656,2657,1131,Laptop,8,665.41,Sur,2025-04-26 00:28:17.184125,Transferencia,0.03,5163.5816,Cliente_131,41,Premium,Alta
2657,2658,1087,USB,4,285.08,Centro,2024-07-01 00:28:17.184129,Transferencia,0.28,821.0303999999999,Cliente_87,40,Premium,Media
2658,2659,1165,Monitor,6,804.09,Este,2024-12-14 00:28:17.184133,Transferencia,0.16,4052.6136,Cliente_165,54,Regular,Alta
2659,2660,1049,Teléfono,6,1960.03,Sur,2025-02-08 00:28:17.184137,Transferencia,0.09,10701.7638,Cliente_49,21,Regular,Alta
2660,2661,1147,Tablet,3,459.5,Oeste,2024-10-16 00:28:17.184140,Efectivo,0.21,1089.015,Cliente_147,43,Premium,Alta
2661,2662,1115,Teclado,5,1228.2,Centro,2025-01-29 00:28:17.184144,Efectivo,0.01,6079.59,Cliente_115,52,Regular,Alta
2662,2663,1089,Teléfono,3,871.62,Oeste,2024-07-12 00:28:17.184148,Transferencia,0.15,2222.631,Cliente_89,38,Premium,Alta
2663,2664,1085,Teclado,1,151.34,Este,2024-07-07 00:28:17.184152,Tarjeta,0.15,128.639,Cliente_85,25,Regular,Baja
2664,2665,1128,USB,7,980.87,Centro,2025-04-27 00:28:17.184156,Transferencia,0.05,6522.7855,Cliente_128,50,Regular,Alta
2665,2666,1140,Laptop,4,1407.31,Centro,2024-12-29 00:28:17.184160,Efectivo,0.25,4221.93,Cliente_140,52,Regular,Alta
2666,2667,1189,Impresora,7,1031.31,Centro,2024-09-09 00:28:17.184164,Tarjeta,0.24,5486.5692,Cliente_189,28,Premium,Alta
2667,2668,1169,Monitor,3,1745.49,Norte,2024-10-22 00:28:17.184168,Transferencia,0.05,4974.6465,Cliente_169,32,Premium,Alta
2668,2669,1161,Monitor,5,584.98,Centro,2025-05-07 00:28:17.184172,Tarjeta,0.11,2603.161,Cliente_161,69,Regular,Alta
2669,2670,1178,Mouse,5,181.64,Oeste,2024-08-27 00:28:17.184176,Transferencia,0.03,880.954,Cliente_178,45,Regular,Media
2670,2671,1117,Tablet,2,1873.77,Oeste,2024-07-03 00:28:17.184180,Efectivo,0.25,2810.655,Cliente_117,50,Regular,Alta
2671,2672,1196,Monitor,2,762.61,Este,2025-03-16 00:28:17.184184,Transferencia,0.1,1372.698,Cliente_196,69,Regular,Alta
2672,2673,1127,Impresora,4,1157.05,Sur,2024-11-23 00:28:17.184188,Tarjeta,0.13,4026.534,Cliente_127,51,Regular,Alta
2673,2674,1071,Laptop,4,1586.09,Sur,2024-08-26 00:28:17.184192,Efectivo,0.1,5709.924,Cliente_71,23,Regular,Alta
2674,2675,1086,Tablet,4,655.38,Norte,2025-01-10 00:28:17.184196,Transferencia,0.09,2385.5832,Cliente_86,31,Premium,Alta
2675,2676,1033,USB,6,1435.17,Centro,2025-02-18 00:28:17.184200,Transferencia,0.22,6716.595600000001,Cliente_33,59,Regular,Alta
2676,2677,1081,Teléfono,2,279.48,Norte,2024-08-26 00:28:17.184204,Transferencia,0.22,435.9888,Cliente_81,31,Premium,Alta
2677,2678,1152,USB,6,589.67,Este,2025-02-23 00:28:17.184208,Transferencia,0.16,2971.9367999999995,Cliente_152,32,Premium,Alta
2678,2679,1061,Impresora,7,297.97,Este,2025-03-28 00:28:17.184212,Efectivo,0.2,1668.632,Cliente_61,25,Premium,Alta
2679,2680,1061,Impresora,3,1624.35,Sur,2024-11-19 00:28:17.184216,Efectivo,0.15,4142.092499999999,Cliente_61,25,Premium,Alta
2680,2681,1098,Monitor,8,453.07,Este,2025-04-24 00:28:17.184220,Transferencia,0.01,3588.3144,Cliente_98,58,Regular,Alta
2681,2682,1028,Tablet,2,1437.63,Centro,2024-08-26 00:28:17.184224,Efectivo,0.02,2817.7548,Cliente_28,39,Regular,Alta
2682,2683,1186,Laptop,8,1887.16,Oeste,2024-12-27 00:28:17.184228,Tarjeta,0.12,13285.6064,Cliente_186,61,Premium,Alta
2683,2684,1043,USB,5,1060.27,Este,2024-12-16 00:28:17.184232,Efectivo,0.22,4135.053000000001,Cliente_43,68,Premium,Alta
2684,2685,1169,Mouse,2,1084.66,Norte,2025-01-12 00:28:17.184236,Tarjeta,0.27,1583.6036,Cliente_169,32,Premium,Alta
2685,2686,1167,USB,7,927.46,Centro,2025-04-04 00:28:17.184239,Tarjeta,0.01,6427.2978,Cliente_167,56,Regular,Alta
2686,2687,1086,Teclado,2,658.52,Este,2025-01-05 00:28:17.184243,Efectivo,0.11,1172.1656,Cliente_86,31,Premium,Alta
2687,2688,1177,Teclado,6,956.55,Este,2024-08-27 00:28:17.184247,Transferencia,0.07,5337.548999999999,Cliente_177,39,Premium,Alta
2688,2689,1017,Laptop,3,1209.59,Centro,2024-12-10 00:28:17.184251,Efectivo,0.24,2757.8652,Cliente_17,20,Regular,Alta
2689,2690,1098,Laptop,9,1972.12,Este,2024-12-03 00:28:17.184255,Tarjeta,0.25,13311.809999999998,Cliente_98,58,Regular,Alta
2690,2691,1198,Teclado,3,1876.15,Oeste,2025-05-08 00:28:17.184259,Tarjeta,0.06,5290.743,Cliente_198,58,Regular,Alta
