id_venta,cliente_id,producto,cantidad,precio_unitario,region,fecha,metodo_pago,descuento,total
2250,1166,Tablet,3,1422.77,Norte,2025-05-20 00:28:17.182490,Tarjeta,0.06,4012.2113999999992
2251,1042,Monitor,5,1072.11,Centro,2024-11-26 00:28:17.182494,Tarjeta,0.16,4502.861999999999
2252,1021,Impresora,1,296.23,Norte,2024-08-30 00:28:17.182498,Efectivo,0.2,236.98400000000004
2253,1042,Mouse,1,28.39,Norte,2025-02-11 00:28:17.182502,Transferencia,0.24,21.5764
2254,1141,Teléfono,5,1618.23,Este,2024-09-14 00:28:17.182506,Tarjeta,0.07,7524.769499999999
2255,1113,Impresora,9,360.63,Norte,2024-12-08 00:28:17.182510,Tarjeta,0.05,3083.3865
2256,1105,Teclado,1,1216.37,Centro,2025-05-23 00:28:17.182514,Efectivo,0.01,1204.2062999999998
2257,1192,Impresora,1,680.47,Este,2025-02-08 00:28:17.182517,Efectivo,0.07,632.8371
2258,1017,Impresora,4,1175.12,Norte,2024-10-19 00:28:17.182521,Tarjeta,0.01,4653.4752
2259,1120,Monitor,4,638.15,Este,2024-06-30 00:28:17.182525,Efectivo,0.1,2297.34
2260,1137,USB,2,183.01,Oeste,2024-07-18 00:28:17.182529,Tarjeta,0.04,351.37919999999997
2261,1169,Impresora,9,453.67,Este,2025-01-29 00:28:17.182533,Transferencia,0.17,3388.9149
2262,1129,Impresora,9,384.24,Oeste,2024-07-25 00:28:17.182537,Efectivo,0.12,3043.1808
2263,1130,Mouse,2,861.76,Oeste,2025-02-01 00:28:17.182541,Efectivo,0.03,1671.8144
2264,1060,USB,9,1319.98,Este,2024-11-02 00:28:17.182545,Transferencia,0.12,10454.2416
2265,1048,Monitor,6,534.97,Centro,2025-05-11 00:28:17.182549,Tarjeta,0.06,3017.2308
2266,1029,Teléfono,8,34.02,Centro,2025-05-23 00:28:17.182552,Tarjeta,0.2,217.72800000000004
2267,1097,Teclado,4,1042.69,Centro,2024-11-05 00:28:17.182556,Efectivo,0.11,3711.9764000000005
2268,1010,Monitor,2,1215.46,Sur,2025-05-27 00:28:17.182560,Tarjeta,0.04,2333.6832
2269,1058,Monitor,2,1926.11,Oeste,2025-01-15 00:28:17.182564,Tarjeta,0.1,3466.998
2270,1188,Laptop,9,1183.05,Este,2024-07-26 00:28:17.182573,Transferencia,0.07,9902.128499999999
2271,1021,Monitor,1,947.63,Centro,2024-11-29 00:28:17.182578,Transferencia,0.24,720.1988
2272,1028,USB,7,1151.07,Centro,2025-06-06 00:28:17.182581,Transferencia,0.3,5640.2429999999995
2273,1034,Laptop,3,1856.52,Este,2025-03-13 00:28:17.182585,Efectivo,0.01,5513.8643999999995
2274,1008,Teclado,3,1658.47,Oeste,2025-04-15 00:28:17.182593,Transferencia,0.21,3930.5739
2275,1187,Impresora,2,652.73,Este,2025-02-25 00:28:17.182597,Transferencia,0.08,1201.0232
2276,1200,Mouse,6,482.14,Sur,2025-02-05 00:28:17.182601,Tarjeta,0.02,2834.9832
2277,1177,Mouse,2,532.64,Sur,2025-01-15 00:28:17.182605,Transferencia,0.0,1065.28
2278,1079,Teclado,4,1013.8,Este,2024-11-04 00:28:17.182608,Efectivo,0.26,3000.848
2279,1145,Teclado,9,1490.66,Oeste,2025-01-27 00:28:17.182612,Transferencia,0.11,11940.1866
2280,1188,USB,9,1011.41,Centro,2024-07-06 00:28:17.182616,Efectivo,0.3,6371.883
2281,1087,Tablet,6,144.91,Sur,2024-10-24 00:28:17.182620,Tarjeta,0.13,756.4302
2282,1088,Impresora,4,1449.93,Sur,2025-05-20 00:28:17.182624,Tarjeta,0.06,5451.7368
2283,1173,Teclado,7,1613.88,Oeste,2024-08-03 00:28:17.182628,Transferencia,0.23,8698.8132
2284,1069,Monitor,1,586.1,Sur,2024-07-04 00:28:17.182632,Tarjeta,0.28,421.992
2285,1160,USB,4,1331.61,Sur,2024-10-28 00:28:17.182636,Transferencia,0.24,4048.0944
2286,1172,Mouse,5,858.92,Oeste,2024-07-25 00:28:17.182640,Tarjeta,0.22,3349.7879999999996
2287,1193,Teléfono,8,1779.35,Este,2025-01-26 00:28:17.182644,Efectivo,0.1,12811.32
2288,1087,USB,2,1692.0,Centro,2025-03-05 00:28:17.182648,Tarjeta,0.02,3316.32
2289,1101,Mouse,5,1055.61,Centro,2025-06-07 00:28:17.182652,Transferencia,0.06,4961.366999999999
2290,1008,Laptop,6,1386.1,Sur,2024-11-10 00:28:17.182655,Transferencia,0.13,7235.441999999999
2291,1077,USB,5,1767.87,Centro,2025-02-04 00:28:17.182659,Transferencia,0.29,6275.938499999998
2292,1200,Mouse,9,996.48,Este,2025-01-31 00:28:17.182663,Efectivo,0.22,6995.2896
2293,1087,Tablet,1,633.37,Sur,2024-10-07 00:28:17.182667,Tarjeta,0.25,475.02750000000003
2294,1043,USB,3,1509.8,Centro,2024-11-19 00:28:17.182671,Transferencia,0.08,4167.048
2295,1129,USB,2,447.93,Norte,2025-01-13 00:28:17.182675,Efectivo,0.21,707.7294
2296,1109,Impresora,3,783.18,Norte,2025-03-24 00:28:17.182679,Efectivo,0.26,1738.6596
2297,1179,Teclado,9,1732.8,Norte,2025-01-01 00:28:17.182682,Efectivo,0.14,13411.872
2298,1152,Impresora,9,1451.6,Norte,2024-07-28 00:28:17.182686,Tarjeta,0.13,11366.028
2299,1152,USB,2,813.58,Norte,2024-12-01 00:28:17.182690,Tarjeta,0.22,1269.1848
2300,1017,Teclado,3,437.34,Sur,2025-01-22 00:28:17.182694,Tarjeta,0.17,1088.9766
2301,1133,Mouse,4,718.38,Oeste,2025-03-13 00:28:17.182698,Efectivo,0.3,2011.464
2302,1148,Teléfono,9,575.37,Oeste,2024-12-04 00:28:17.182702,Tarjeta,0.13,4505.1471
2303,1021,Teléfono,3,360.42,Sur,2024-09-17 00:28:17.182706,Transferencia,0.05,1027.197
2304,1058,USB,7,1489.23,Sur,2025-04-20 00:28:17.182710,Efectivo,0.14,8965.1646
2305,1159,Tablet,3,511.62,Este,2025-02-27 00:28:17.182713,Tarjeta,0.07,1427.4198000000001
2306,1110,Laptop,7,913.79,Oeste,2025-01-22 00:28:17.182717,Efectivo,0.17,5309.1199
2307,1139,Mouse,7,777.86,Norte,2025-01-19 00:28:17.182721,Efectivo,0.04,5227.2192000000005
2308,1180,Teclado,9,1964.33,Sur,2025-01-11 00:28:17.182725,Tarjeta,0.28,12728.858400000001
2309,1143,USB,2,788.27,Norte,2025-04-03 00:28:17.182729,Efectivo,0.26,1166.6396
2310,1135,Mouse,6,169.17,Oeste,2025-06-18 00:28:17.182733,Tarjeta,0.05,964.2689999999999
2311,1028,USB,9,188.75,Centro,2024-08-06 00:28:17.182736,Tarjeta,0.05,1613.8125
2312,1051,Tablet,2,1185.6,Centro,2025-04-18 00:28:17.182740,Tarjeta,0.15,2015.5199999999998
2313,1186,Monitor,2,1202.73,Sur,2024-10-29 00:28:17.182744,Efectivo,0.23,1852.2042000000001
2314,1005,Monitor,5,843.33,Este,2025-04-13 00:28:17.182748,Efectivo,0.07,3921.4845
2315,1005,Tablet,8,869.37,Norte,2025-03-21 00:28:17.182752,Tarjeta,0.02,6815.8607999999995
2316,1094,Teclado,9,117.33,Sur,2024-08-24 00:28:17.182756,Efectivo,0.16,887.0148
2317,1096,Impresora,2,1037.93,Este,2024-08-02 00:28:17.182760,Tarjeta,0.21,1639.9294000000002
2318,1008,Tablet,5,1014.43,Norte,2025-04-07 00:28:17.182764,Transferencia,0.07,4717.099499999999
2319,1064,USB,7,307.6,Oeste,2025-04-18 00:28:17.182767,Efectivo,0.22,1679.4960000000003
2320,1138,Teclado,6,216.64,Centro,2024-12-30 00:28:17.182771,Efectivo,0.29,922.8863999999999
2321,1038,Teléfono,6,255.91,Este,2024-08-07 00:28:17.182775,Transferencia,0.04,1474.0416
2322,1111,Tablet,7,211.05,Norte,2025-01-03 00:28:17.182779,Transferencia,0.15,1255.7475000000002
2323,1112,Teclado,3,1223.32,Sur,2024-10-12 00:28:17.182783,Transferencia,0.02,3596.5607999999997
2324,1081,Tablet,3,401.0,Norte,2025-04-22 00:28:17.182787,Tarjeta,0.06,1130.82
2325,1136,Tablet,9,510.35,Sur,2024-08-26 00:28:17.182791,Tarjeta,0.03,4455.355500000001
2326,1104,Impresora,8,355.41,Centro,2024-10-21 00:28:17.182795,Transferencia,0.12,2502.0864
2327,1153,Impresora,5,1916.09,Centro,2024-12-14 00:28:17.182798,Tarjeta,0.25,7185.3375
2328,1073,USB,6,1710.69,Norte,2024-07-30 00:28:17.182802,Efectivo,0.17,8519.2362
2329,1194,Teclado,1,468.68,Norte,2025-04-14 00:28:17.182806,Transferencia,0.07,435.87239999999997
2330,1178,Teclado,1,661.86,Sur,2024-11-07 00:28:17.182810,Efectivo,0.01,655.2414
2331,1195,Laptop,4,427.69,Sur,2025-04-22 00:28:17.182814,Tarjeta,0.17,1419.9307999999999
2332,1049,Tablet,2,988.83,Este,2024-08-31 00:28:17.182818,Transferencia,0.04,1898.5536
2333,1036,Monitor,7,49.02,Este,2024-10-22 00:28:17.182822,Tarjeta,0.1,308.826
2334,1126,Tablet,2,1346.02,Este,2025-06-17 00:28:17.182826,Efectivo,0.15,2288.234
2335,1068,Tablet,2,1051.08,Norte,2024-10-07 00:28:17.182830,Tarjeta,0.27,1534.5767999999998
2336,1078,Teclado,5,1798.29,Este,2025-03-27 00:28:17.182834,Efectivo,0.02,8811.621000000001
2337,1105,Tablet,4,337.14,Norte,2024-12-29 00:28:17.182846,Tarjeta,0.2,1078.848
2338,1169,Mouse,8,1610.18,Centro,2024-12-02 00:28:17.182850,Efectivo,0.0,12881.44
2339,1122,Tablet,4,1586.0,Oeste,2025-02-10 00:28:17.182854,Tarjeta,0.19,5138.64
2340,1119,Mouse,6,263.09,Centro,2025-04-03 00:28:17.182857,Transferencia,0.17,1310.1881999999998
2341,1190,Impresora,5,803.13,Norte,2025-06-03 00:28:17.182861,Transferencia,0.24,3051.8940000000002
2342,1114,Monitor,2,348.6,Norte,2025-02-16 00:28:17.182865,Tarjeta,0.16,585.648
2343,1010,USB,8,516.89,Oeste,2024-12-11 00:28:17.182869,Efectivo,0.11,3680.2568
2344,1149,Teclado,2,533.86,Sur,2024-12-12 00:28:17.182873,Tarjeta,0.07,992.9796
2345,1164,Tablet,9,1116.91,Sur,2024-12-22 00:28:17.182876,Transferencia,0.03,9750.6243
2346,1140,Mouse,9,828.71,Sur,2024-10-20 00:28:17.182880,Efectivo,0.16,6265.0476
2347,1091,Mouse,3,1895.99,Este,2024-06-28 00:28:17.182884,Tarjeta,0.27,4152.2181
2348,1002,Impresora,4,261.48,Sur,2024-06-29 00:28:17.182888,Tarjeta,0.15,889.032
2349,1118,Mouse,8,1947.65,Este,2024-08-04 00:28:17.182892,Efectivo,0.22,12153.336000000001
2350,1013,USB,9,468.97,Este,2025-01-15 00:28:17.182896,Tarjeta,0.09,3840.8643000000006
2351,1181,Teléfono,3,1548.02,Sur,2024-12-12 00:28:17.182900,Transferencia,0.13,4040.3321999999994
2352,1160,Laptop,5,684.55,Sur,2025-03-06 00:28:17.182904,Transferencia,0.1,3080.475
2353,1095,USB,8,294.73,Oeste,2025-04-19 00:28:17.182908,Efectivo,0.03,2287.1048
2354,1144,Monitor,3,1717.2,Oeste,2024-10-13 00:28:17.182911,Tarjeta,0.13,4481.892000000001
2355,1032,USB,7,624.63,Este,2024-09-14 00:28:17.182915,Tarjeta,0.23,3366.7557
2356,1032,Impresora,8,1321.12,Oeste,2025-04-25 00:28:17.182919,Transferencia,0.12,9300.684799999999
2357,1124,Impresora,3,1137.22,Este,2025-02-26 00:28:17.182923,Efectivo,0.2,2729.328
2358,1011,USB,2,948.8,Norte,2025-05-11 00:28:17.182927,Efectivo,0.23,1461.152
2359,1010,Tablet,7,996.68,Este,2024-11-26 00:28:17.182931,Efectivo,0.1,6279.084
2360,1015,Teléfono,9,1467.15,Este,2025-05-19 00:28:17.182935,Transferencia,0.24,10035.306
2361,1017,Tablet,1,184.67,Oeste,2025-06-05 00:28:17.182939,Transferencia,0.1,166.203
2362,1168,Tablet,3,1339.68,Norte,2025-03-25 00:28:17.182942,Efectivo,0.08,3697.5168000000003
2363,1146,USB,5,1792.67,Centro,2024-08-27 00:28:17.182946,Efectivo,0.07,8335.9155
2364,1183,Teclado,3,125.0,Centro,2024-11-24 00:28:17.182950,Tarjeta,0.06,352.5
2365,1153,Teclado,1,289.9,Centro,2024-11-14 00:28:17.182954,Tarjeta,0.22,226.12199999999999
2366,1059,Teclado,7,1436.1,Norte,2024-11-19 00:28:17.182958,Efectivo,0.27,7338.470999999999
2367,1078,Teléfono,7,880.19,Sur,2024-11-13 00:28:17.182962,Transferencia,0.07,5730.036899999999
2368,1124,Tablet,8,813.06,Norte,2025-03-18 00:28:17.182966,Transferencia,0.03,6309.3456
2369,1114,Laptop,5,282.56,Oeste,2025-06-05 00:28:17.182970,Tarjeta,0.09,1285.648
2370,1022,Monitor,5,1018.47,Este,2024-08-31 00:28:17.182973,Efectivo,0.2,4073.8800000000006
2371,1158,Teclado,5,261.83,Este,2025-05-29 00:28:17.182977,Transferencia,0.11,1165.1435
2372,1172,Teclado,1,958.47,Oeste,2025-05-27 00:28:17.182981,Transferencia,0.16,805.1148
2373,1032,Impresora,5,1529.59,Oeste,2025-04-21 00:28:17.182985,Transferencia,0.22,5965.401
2374,1179,Tablet,6,523.95,Este,2024-08-04 00:28:17.182989,Transferencia,0.12,2766.456
2375,1174,Tablet,1,966.76,Sur,2024-11-13 00:28:17.182993,Tarjeta,0.3,676.732
2376,1113,Teléfono,7,1984.11,Sur,2025-04-05 00:28:17.182997,Transferencia,0.09,12638.7807
2377,1120,Teléfono,1,1376.43,Sur,2025-05-04 00:28:17.183001,Transferencia,0.29,977.2653
2378,1149,Teclado,2,1684.3,Oeste,2025-03-14 00:28:17.183004,Efectivo,0.06,3166.484
2379,1122,Tablet,2,835.55,Este,2024-12-30 00:28:17.183008,Efectivo,0.03,1620.9669999999999
2380,1032,Laptop,5,1538.04,Este,2025-06-14 00:28:17.183012,Tarjeta,0.23,5921.454
2381,1119,Monitor,7,90.61,Este,2024-10-30 00:28:17.183016,Tarjeta,0.21,501.0733
2382,1039,USB,1,254.59,Norte,2025-03-16 00:28:17.183020,Tarjeta,0.24,193.4884
2383,1012,Tablet,1,414.11,Norte,2024-11-08 00:28:17.183024,Tarjeta,0.1,372.699
2384,1175,Impresora,1,809.88,Centro,2025-04-21 00:28:17.183028,Transferencia,0.28,583.1136
2385,1018,USB,6,1693.03,Norte,2025-06-05 00:28:17.183031,Efectivo,0.04,9751.8528
2386,1149,Tablet,2,699.07,Sur,2024-07-27 00:28:17.183035,Transferencia,0.01,1384.1586
2387,1141,Mouse,1,1312.7,Sur,2024-08-10 00:28:17.183039,Transferencia,0.09,1194.557
2388,1149,Teléfono,6,1421.54,Sur,2025-02-03 00:28:17.183043,Transferencia,0.24,6482.2224
2389,1126,Impresora,2,1176.5,Sur,2025-05-30 00:28:17.183047,Efectivo,0.2,1882.4
2390,1136,Monitor,6,720.91,Centro,2024-11-08 00:28:17.183051,Tarjeta,0.13,3763.1502
2391,1046,Teclado,8,1158.34,Sur,2025-03-27 00:28:17.183055,Tarjeta,0.08,8525.3824
2392,1104,Impresora,2,691.11,Oeste,2025-03-24 00:28:17.183059,Efectivo,0.02,1354.5756
2393,1135,Tablet,9,176.91,Oeste,2025-05-13 00:28:17.183062,Efectivo,0.1,1432.971
2394,1151,Teclado,8,1985.68,Oeste,2024-09-02 00:28:17.183066,Tarjeta,0.14,13661.4784
2395,1086,Tablet,1,263.09,Norte,2025-04-04 00:28:17.183070,Transferencia,0.21,207.84109999999998
2396,1150,Teclado,7,153.97,Este,2025-03-09 00:28:17.183074,Tarjeta,0.19,873.0099
2397,1089,Monitor,6,1758.28,Centro,2025-03-05 00:28:17.183078,Efectivo,0.28,7595.7696
2398,1022,Teléfono,6,610.65,Oeste,2024-09-20 00:28:17.183082,Tarjeta,0.03,3553.9829999999997
2399,1092,Monitor,6,1304.09,Oeste,2024-11-22 00:28:17.183086,Tarjeta,0.1,7042.085999999999
2400,1029,Mouse,6,664.72,Sur,2024-11-05 00:28:17.183090,Tarjeta,0.14,3429.9552
2401,1013,Laptop,7,788.99,Oeste,2024-08-22 00:28:17.183093,Efectivo,0.2,4418.344
2402,1002,Teléfono,3,531.6,Sur,2025-02-23 00:28:17.183097,Efectivo,0.15,1355.5800000000002
2403,1029,Monitor,6,692.66,Sur,2025-02-10 00:28:17.183101,Tarjeta,0.27,3033.8508
2404,1180,Mouse,3,827.29,Este,2024-08-22 00:28:17.183105,Tarjeta,0.18,2035.1334000000002
2405,1027,Laptop,7,1443.63,Norte,2024-11-28 00:28:17.183109,Transferencia,0.01,10004.3559
2406,1050,Mouse,7,1027.96,Sur,2024-10-10 00:28:17.183113,Transferencia,0.03,6979.8484
2407,1095,Tablet,8,1887.69,Sur,2024-12-21 00:28:17.183117,Tarjeta,0.23,11628.1704
2408,1151,USB,2,93.34,Este,2024-09-11 00:28:17.183121,Efectivo,0.21,147.4772
2409,1088,Tablet,9,1011.11,Sur,2024-06-26 00:28:17.183125,Transferencia,0.05,8644.9905
2410,1044,Teclado,5,1172.61,Centro,2024-12-26 00:28:17.183129,Tarjeta,0.02,5745.788999999999
2411,1022,Teléfono,9,1841.19,Norte,2025-05-07 00:28:17.183133,Transferencia,0.17,13753.689299999998
2412,1171,Tablet,5,107.83,Centro,2025-03-29 00:28:17.183137,Transferencia,0.19,436.7115
2413,1165,Impresora,7,1151.26,Oeste,2025-06-05 00:28:17.183141,Transferencia,0.04,7736.467199999999
2414,1189,Mouse,9,1708.72,Norte,2025-05-09 00:28:17.183144,Efectivo,0.14,13225.4928
2415,1097,Teléfono,4,491.44,Oeste,2025-04-29 00:28:17.183148,Tarjeta,0.09,1788.8416
2416,1184,USB,2,1753.82,Sur,2024-11-07 00:28:17.183152,Efectivo,0.28,2525.5008
2417,1003,Impresora,9,47.9,Este,2025-01-30 00:28:17.183156,Efectivo,0.07,400.92299999999994
2418,1191,Tablet,2,1467.58,Centro,2025-03-24 00:28:17.183160,Transferencia,0.22,2289.4248
2419,1118,Teclado,3,1866.9,Oeste,2025-04-03 00:28:17.183164,Tarjeta,0.16,4704.588000000001
2420,1019,Monitor,2,1317.82,Sur,2024-11-11 00:28:17.183168,Transferencia,0.0,2635.64
2421,1023,Teclado,3,883.67,Centro,2025-04-06 00:28:17.183171,Efectivo,0.16,2226.8484
2422,1157,Impresora,6,99.31,Centro,2025-01-25 00:28:17.183175,Efectivo,0.03,577.9842
2423,1030,Laptop,3,1841.03,Oeste,2024-06-28 00:28:17.183179,Tarjeta,0.2,4418.472000000001
2424,1039,Tablet,8,945.89,Sur,2024-09-14 00:28:17.183183,Efectivo,0.17,6280.709599999999
2425,1108,Impresora,6,67.7,Este,2024-08-17 00:28:17.183187,Efectivo,0.0,406.20000000000005
2426,1111,Laptop,7,1382.74,Oeste,2025-01-15 00:28:17.183191,Tarjeta,0.06,9098.4292
2427,1025,Laptop,1,968.86,Centro,2024-08-12 00:28:17.183195,Transferencia,0.23,746.0222
2428,1128,Mouse,3,257.45,Centro,2025-01-19 00:28:17.183199,Tarjeta,0.08,710.5619999999999
2429,1111,Teléfono,3,436.4,Norte,2025-01-19 00:28:17.183203,Efectivo,0.15,1112.8199999999997
2430,1136,Mouse,2,138.34,Sur,2024-12-04 00:28:17.183207,Tarjeta,0.09,251.77880000000002
2431,1106,Tablet,7,1152.84,Norte,2024-07-18 00:28:17.183210,Transferencia,0.28,5810.3135999999995
2432,1186,Laptop,9,1247.84,Este,2024-07-17 00:28:17.183214,Efectivo,0.16,9433.670399999999
2433,1144,USB,4,1016.43,Oeste,2025-02-27 00:28:17.183218,Transferencia,0.21,3211.9188
2434,1072,Impresora,5,1636.03,Centro,2025-01-21 00:28:17.183222,Transferencia,0.03,7934.745499999999
2435,1129,Monitor,3,1723.41,Sur,2024-06-25 00:28:17.183226,Tarjeta,0.01,5118.527700000001
2436,1108,Laptop,9,1235.09,Centro,2024-07-28 00:28:17.183230,Transferencia,0.08,10226.5452
2437,1005,Impresora,4,35.39,Norte,2025-02-25 00:28:17.183234,Tarjeta,0.09,128.8196
2438,1003,USB,5,1393.51,Norte,2024-12-07 00:28:17.183238,Tarjeta,0.21,5504.364500000001
2439,1193,Monitor,1,841.82,Oeste,2024-10-04 00:28:17.183242,Transferencia,0.17,698.7106
2440,1132,Mouse,2,1135.46,Sur,2024-12-22 00:28:17.183246,Tarjeta,0.11,2021.1188000000002
2441,1104,Mouse,9,1301.67,Sur,2025-01-27 00:28:17.183250,Tarjeta,0.2,9372.024000000001
2442,1064,Teléfono,2,706.97,Oeste,2025-01-09 00:28:17.183254,Transferencia,0.05,1343.243
2443,1106,Impresora,5,1835.03,Norte,2025-04-10 00:28:17.183257,Efectivo,0.02,8991.646999999999
2444,1098,Laptop,8,276.61,Norte,2024-10-31 00:28:17.183261,Tarjeta,0.26,1637.5312000000001
2445,1010,Teclado,3,1346.31,Norte,2024-08-14 00:28:17.183265,Tarjeta,0.17,3352.3118999999997
2446,1149,Mouse,6,18.68,Centro,2024-09-25 00:28:17.183269,Transferencia,0.19,90.7848
2447,1128,Mouse,4,1850.06,Este,2024-12-27 00:28:17.183273,Tarjeta,0.09,6734.2184
2448,1046,Teléfono,7,233.88,Norte,2024-09-14 00:28:17.183277,Transferencia,0.11,1457.0723999999998
2449,1155,Monitor,3,198.82,Este,2025-05-04 00:28:17.183281,Efectivo,0.02,584.5308
2450,1066,Teléfono,6,672.69,Este,2025-04-10 00:28:17.183285,Efectivo,0.26,2986.7436000000002
2451,1169,USB,9,753.4,Sur,2025-01-31 00:28:17.183289,Transferencia,0.18,5560.092
2452,1112,Laptop,1,436.46,Oeste,2024-07-16 00:28:17.183293,Efectivo,0.03,423.3662
2453,1013,Impresora,3,1174.39,Centro,2024-12-18 00:28:17.183296,Transferencia,0.24,2677.6092
2454,1137,Tablet,2,891.4,Este,2025-02-21 00:28:17.183300,Tarjeta,0.13,1551.036
2455,1164,Tablet,8,78.01,Centro,2024-07-27 00:28:17.183304,Efectivo,0.23,480.5416
2456,1086,Impresora,7,646.11,Sur,2024-10-16 00:28:17.183308,Tarjeta,0.0,4522.77
2457,1090,Monitor,2,1622.76,Norte,2024-09-01 00:28:17.183312,Tarjeta,0.01,3213.0648
2458,1058,USB,6,1382.51,Este,2024-08-05 00:28:17.183316,Transferencia,0.05,7880.306999999999
2459,1054,Mouse,3,1452.49,Oeste,2025-02-14 00:28:17.183320,Efectivo,0.06,4096.0218
2460,1012,Monitor,8,1399.25,Sur,2024-10-15 00:28:17.183324,Efectivo,0.23,8619.380000000001
2461,1014,Mouse,3,628.84,Centro,2024-07-01 00:28:17.183328,Tarjeta,0.21,1490.3508000000002
2462,1121,Mouse,9,208.33,Norte,2024-12-26 00:28:17.183332,Tarjeta,0.18,1537.4754
2463,1162,Tablet,1,552.21,Centro,2024-07-10 00:28:17.183336,Transferencia,0.27,403.11330000000004
2464,1181,Monitor,5,1665.25,Oeste,2025-03-06 00:28:17.183340,Efectivo,0.07,7743.412499999999
2465,1121,USB,3,1961.14,Este,2024-07-21 00:28:17.183343,Transferencia,0.27,4294.8966
2466,1020,Teléfono,6,992.76,Oeste,2025-04-07 00:28:17.183347,Transferencia,0.27,4348.288799999999
2467,1075,Mouse,2,29.3,Centro,2025-06-22 00:28:17.183351,Transferencia,0.13,50.982
2468,1144,Teclado,9,288.69,Centro,2024-08-07 00:28:17.183355,Efectivo,0.03,2520.2637
2469,1070,Teclado,6,650.94,Oeste,2024-09-21 00:28:17.183359,Transferencia,0.22,3046.3992000000003
2470,1056,Teléfono,7,1161.38,Oeste,2024-09-07 00:28:17.183363,Efectivo,0.1,7316.694
2471,1101,Teclado,5,159.44,Oeste,2024-08-31 00:28:17.183367,Transferencia,0.24,605.8720000000001
2472,1186,Laptop,9,1887.28,Norte,2025-01-06 00:28:17.183371,Tarjeta,0.05,16136.243999999999
2473,1132,Mouse,1,736.52,Centro,2024-10-27 00:28:17.183375,Transferencia,0.16,618.6768
2474,1111,Teléfono,5,1826.04,Sur,2025-06-01 00:28:17.183379,Transferencia,0.15,7760.67
2475,1125,Monitor,6,1563.24,Norte,2024-09-03 00:28:17.183383,Efectivo,0.03,9098.0568
2476,1132,Mouse,7,1513.32,Norte,2025-01-03 00:28:17.183386,Tarjeta,0.11,9427.9836
2477,1020,Teléfono,4,1217.37,Norte,2024-08-05 00:28:17.183390,Tarjeta,0.03,4723.3956
2478,1138,Tablet,1,1257.3,Sur,2024-08-10 00:28:17.183394,Efectivo,0.14,1081.278
2479,1024,USB,8,1279.63,Oeste,2024-09-11 00:28:17.183398,Efectivo,0.25,7677.780000000001
2480,1154,Monitor,4,1261.16,Centro,2024-07-16 00:28:17.183402,Tarjeta,0.08,4641.068800000001
2481,1037,USB,3,1111.92,Este,2024-12-13 00:28:17.183406,Efectivo,0.23,2568.5352000000003
2482,1054,Tablet,7,1972.96,Este,2025-01-06 00:28:17.183410,Tarjeta,0.06,12982.0768
2483,1103,Mouse,2,1467.26,Centro,2025-02-26 00:28:17.183414,Transferencia,0.2,2347.616
2484,1149,Monitor,8,1556.12,Sur,2025-06-18 00:28:17.183418,Transferencia,0.27,9087.7408
2485,1038,USB,6,1746.2,Este,2024-07-28 00:28:17.183422,Tarjeta,0.1,9429.480000000001
2486,1174,Teclado,7,439.12,Norte,2025-02-12 00:28:17.183426,Tarjeta,0.27,2243.9032
2487,1004,USB,5,176.77,Este,2025-03-23 00:28:17.183429,Transferencia,0.15,751.2725
2488,1188,Teléfono,9,970.96,Centro,2024-10-16 00:28:17.183433,Transferencia,0.1,7864.776
2489,1057,Mouse,5,1033.02,Norte,2025-06-14 00:28:17.183437,Tarjeta,0.27,3770.523
2490,1173,Laptop,5,1660.07,Este,2025-05-04 00:28:17.183441,Efectivo,0.01,8217.3465
2491,1020,USB,3,893.13,Centro,2024-07-10 00:28:17.183445,Efectivo,0.01,2652.5960999999998
2492,1017,Monitor,1,1146.0,Sur,2024-09-03 00:28:17.183449,Tarjeta,0.18,939.72
2493,1119,Monitor,2,1058.87,Centro,2025-02-15 00:28:17.183455,Efectivo,0.24,1609.4823999999999
2494,1071,Impresora,8,86.02,Sur,2024-10-18 00:28:17.183460,Transferencia,0.23,529.8832
2495,1004,USB,1,1234.28,Norte,2025-03-14 00:28:17.183464,Transferencia,0.02,1209.5944
2496,1014,Mouse,7,1657.81,Centro,2024-07-22 00:28:17.183467,Efectivo,0.29,8239.3157
2497,1003,Mouse,5,323.43,Oeste,2025-04-02 00:28:17.183471,Tarjeta,0.21,1277.5485
2498,1080,Tablet,3,1192.72,Oeste,2024-12-15 00:28:17.183475,Transferencia,0.28,2576.2751999999996
2499,1186,Impresora,7,1191.28,Oeste,2025-02-01 00:28:17.183479,Transferencia,0.1,7505.063999999999
2500,1055,USB,9,336.73,Oeste,2024-10-30 00:28:17.183483,Transferencia,0.21,2394.1503000000002
2501,1132,Teclado,2,255.69,Oeste,2024-09-10 00:28:17.183487,Efectivo,0.26,378.4212
2502,1120,Tablet,8,1960.3,Sur,2024-09-20 00:28:17.183492,Tarjeta,0.11,13957.336
2503,1024,Impresora,9,793.5,Centro,2024-09-06 00:28:17.183496,Efectivo,0.29,5070.465
2504,1162,USB,3,462.57,Norte,2025-01-06 00:28:17.183500,Tarjeta,0.08,1276.6932000000002
2505,1158,USB,2,350.94,Oeste,2025-01-31 00:28:17.183504,Tarjeta,0.09,638.7108000000001
2506,1082,Tablet,7,1338.53,Oeste,2024-12-22 00:28:17.183507,Efectivo,0.28,6746.191199999999
