visitante_id,nombre,edad,pais_origen,destino_id,fecha_visita,duracion_dias
2549,Turista_738,72,España,11,2023-01-06,29
2550,Turista_2214,56,Brasil,7,2023-05-24,14
2551,Turista_2751,44,EE.UU.,2,2023-09-18,22
2552,Turista_2814,46,Alemania,19,2024-08-07,15
2553,Turista_635,64,México,4,2024-11-16,14
2554,Turista_2698,55,EE.UU.,6,2023-08-20,16
2555,Turista_2008,37,Alemania,17,2023-09-27,23
2556,Turista_1291,44,México,5,2024-03-22,29
2557,Turista_1381,58,Brasil,7,2023-08-10,15
2558,Turista_580,71,España,9,2023-02-21,19
2559,Turista_329,37,México,1,2023-04-26,27
2560,Turista_2019,61,Brasil,1,2024-06-21,9
2561,Turista_893,36,Argentina,19,2024-07-18,5
2562,Turista_2304,37,Canadá,6,2024-06-24,5
2563,Turista_781,52,México,18,2023-01-19,11
2564,Turista_160,64,Canadá,10,2024-01-27,28
2565,Turista_2785,19,México,11,2024-09-20,20
2566,Turista_1736,47,Canadá,1,2024-09-09,25
2567,Turista_2368,70,Argentina,1,2024-02-23,24
2568,Turista_62,51,España,13,2023-11-05,28
2569,Turista_850,39,Japón,5,2023-07-05,4
2570,Turista_2171,20,Alemania,20,2023-09-18,20
2571,Turista_2999,23,Canadá,1,2024-06-11,18
2572,Turista_1691,32,Argentina,20,2023-09-30,25
2573,Turista_1044,44,Canadá,3,2023-06-09,3
2574,Turista_2543,27,España,18,2023-08-12,4
2575,Turista_1545,26,Canadá,9,2023-09-13,14
2576,Turista_2025,50,Argentina,14,2023-06-29,7
2577,Turista_2810,49,Brasil,17,2023-01-20,26
2578,Turista_1071,65,Argentina,14,2024-09-15,8
2579,Turista_54,23,Japón,4,2024-09-23,24
2580,Turista_2488,58,Japón,5,2024-12-06,16
2581,Turista_259,76,Japón,17,2024-04-12,20
2582,Turista_506,53,EE.UU.,2,2024-09-14,15
2583,Turista_753,76,España,5,2023-07-29,7
2584,Turista_2060,77,Brasil,4,2024-05-27,26
2585,Turista_218,19,EE.UU.,4,2023-02-27,17
2586,Turista_825,46,España,6,2023-04-03,22
2587,Turista_2892,21,Brasil,20,2023-08-09,22
2588,Turista_1131,18,Canadá,13,2024-12-23,22
2589,Turista_2317,36,Brasil,5,2023-08-20,12
2590,Turista_1390,43,Argentina,7,2023-12-30,18
2591,Turista_2550,42,EE.UU.,20,2024-09-06,24
2592,Turista_1267,27,Canadá,1,2024-07-15,14
2593,Turista_2511,70,Argentina,14,2024-01-09,15
2594,Turista_2820,32,España,4,2024-09-13,15
2595,Turista_772,76,Brasil,17,2024-03-31,5
2596,Turista_2856,39,Argentina,14,2023-03-29,16
2597,Turista_1843,68,Canadá,16,2023-01-20,5
2598,Turista_2748,65,EE.UU.,14,2023-01-14,2
2599,Turista_1086,38,EE.UU.,16,2023-05-13,20
2600,Turista_1805,76,Japón,20,2023-02-03,28
2601,Turista_1613,73,Brasil,8,2023-07-27,25
2602,Turista_1326,39,Argentina,3,2023-07-18,9
2603,Turista_2852,53,Japón,19,2024-08-14,22
2604,Turista_2806,51,Canadá,1,2024-08-05,27
2605,Turista_1798,47,Japón,2,2023-06-04,9
2606,Turista_1813,42,México,15,2024-08-12,4
2607,Turista_1968,62,España,10,2023-03-19,15
2608,Turista_1781,45,Japón,18,2023-06-21,11
2609,Turista_1764,18,España,14,2023-10-16,1
2610,Turista_1799,66,Canadá,17,2024-06-28,18
2611,Turista_1164,62,México,13,2024-02-24,29
2612,Turista_964,21,EE.UU.,1,2023-01-07,1
2613,Turista_2956,24,Brasil,5,2023-06-09,8
2614,Turista_1745,66,Alemania,13,2023-08-28,25
2615,Turista_399,26,Alemania,14,2024-02-27,16
2616,Turista_585,53,Brasil,3,2024-06-19,26
2617,Turista_949,36,Canadá,15,2024-12-26,28
2618,Turista_705,18,México,19,2023-03-11,22
2619,Turista_432,27,México,17,2023-08-04,18
2620,Turista_293,53,España,3,2023-04-14,22
2621,Turista_146,26,EE.UU.,16,2024-12-27,9
2622,Turista_324,62,Argentina,14,2023-02-23,12
2623,Turista_2150,63,Japón,12,2023-11-26,19
2624,Turista_1166,59,México,12,2023-07-22,25
2625,Turista_1453,49,Brasil,11,2023-10-15,18
2626,Turista_3,49,Argentina,17,2023-02-14,27
2627,Turista_577,23,Alemania,8,2023-07-17,5
2628,Turista_2971,65,Argentina,17,2023-08-04,27
2629,Turista_340,55,EE.UU.,20,2024-04-25,2
2630,Turista_1868,34,Brasil,11,2023-11-05,7
2631,Turista_1974,27,EE.UU.,2,2024-03-10,27
2632,Turista_926,67,Argentina,10,2023-11-28,10
2633,Turista_266,44,Japón,10,2024-11-26,15
2634,Turista_377,71,Canadá,11,2023-01-27,25
2635,Turista_1950,67,México,6,2023-06-15,7
2636,Turista_1464,52,Brasil,4,2023-11-14,28
2637,Turista_272,69,Canadá,12,2023-10-01,5
2638,Turista_697,76,Argentina,11,2024-01-18,15
2639,Turista_748,38,México,13,2023-12-31,20
2640,Turista_245,42,España,5,2023-04-13,28
2641,Turista_2867,45,Canadá,6,2024-05-17,20
2642,Turista_477,64,Canadá,1,2024-01-08,15
2643,Turista_1778,32,Argentina,6,2024-09-07,10
2644,Turista_1807,21,Alemania,18,2023-09-02,24
2645,Turista_2064,46,Argentina,9,2023-06-18,26
2646,Turista_2701,76,Canadá,15,2024-09-19,29
2647,Turista_2586,26,México,8,2024-10-14,26
2648,Turista_2837,44,Japón,19,2024-02-22,14
2649,Turista_1298,43,Alemania,16,2023-12-22,26
2650,Turista_2013,36,Argentina,6,2024-04-22,26
2651,Turista_1957,73,Japón,6,2023-05-05,10
2652,Turista_251,45,Brasil,3,2024-06-20,17
2653,Turista_414,34,Argentina,10,2024-12-06,21
2654,Turista_546,60,Canadá,1,2024-09-03,14
2655,Turista_1194,74,Japón,14,2024-02-06,2
2656,Turista_739,58,Canadá,4,2024-05-31,16
2657,Turista_311,59,España,12,2024-06-14,13
2658,Turista_1772,67,Japón,6,2024-11-12,27
2659,Turista_894,37,Japón,11,2023-09-11,9
2660,Turista_1132,62,Argentina,12,2023-05-01,7
2661,Turista_1450,57,Canadá,10,2023-02-01,16
2662,Turista_2961,56,Brasil,18,2024-10-22,10
2663,Turista_16,66,EE.UU.,7,2023-02-06,24
2664,Turista_2170,70,Alemania,7,2024-11-19,22
2665,Turista_722,40,EE.UU.,11,2023-12-08,9
2666,Turista_1421,64,Alemania,4,2023-01-13,22
2667,Turista_2684,49,Brasil,20,2023-07-02,23
2668,Turista_982,69,Japón,1,2024-10-18,7
2669,Turista_1961,64,Japón,13,2023-09-22,16
2670,Turista_1540,50,Argentina,18,2023-03-29,9
2671,Turista_2579,74,España,9,2024-04-06,27
2672,Turista_1551,63,Canadá,9,2023-02-15,24
2673,Turista_2467,22,Canadá,9,2024-01-27,29
2674,Turista_364,60,Canadá,10,2023-04-29,17
2675,Turista_983,65,Argentina,2,2024-06-14,20
2676,Turista_183,51,Alemania,6,2024-03-22,7
2677,Turista_986,57,Japón,15,2024-08-28,11
2678,Turista_2065,28,Brasil,3,2023-02-15,8
2679,Turista_1195,78,Canadá,11,2024-05-22,7
2680,Turista_2067,67,EE.UU.,6,2024-07-11,28
2681,Turista_2372,20,Canadá,3,2024-06-09,19
2682,Turista_1122,79,Japón,11,2024-08-19,20
2683,Turista_188,75,Argentina,15,2023-01-03,12
2684,Turista_620,50,Brasil,13,2023-01-28,7
2685,Turista_2640,28,España,20,2024-01-16,8
2686,Turista_1176,33,Brasil,10,2023-06-06,7
2687,Turista_1183,35,EE.UU.,6,2024-05-25,6
2688,Turista_2899,47,Canadá,15,2023-11-29,25
2689,Turista_2242,65,Canadá,18,2024-11-17,9
2690,Turista_615,72,México,18,2023-04-24,27
2691,Turista_1514,27,Alemania,7,2024-01-24,13
2692,Turista_1467,35,EE.UU.,15,2024-05-01,7
2693,Turista_402,55,México,18,2023-09-07,8
2694,Turista_995,36,Brasil,18,2024-07-24,22
2695,Turista_935,53,España,20,2024-12-15,17
2696,Turista_372,76,Alemania,9,2023-11-11,17
2697,Turista_2012,30,EE.UU.,2,2023-08-27,16
2698,Turista_2207,73,Canadá,8,2023-08-22,22
2699,Turista_594,63,Brasil,20,2023-10-30,2
2700,Turista_2000,20,EE.UU.,2,2024-08-29,30
2701,Turista_727,27,Canadá,11,2024-10-14,8
2702,Turista_827,55,Japón,7,2023-11-30,17
2703,Turista_1757,18,Alemania,6,2023-04-23,13
2704,Turista_688,72,Japón,10,2024-09-12,18
2705,Turista_2257,73,Japón,5,2023-12-28,24
2706,Turista_137,44,Canadá,11,2023-04-07,28
2707,Turista_2495,63,España,1,2023-01-16,22
2708,Turista_629,25,Brasil,2,2024-07-09,28
2709,Turista_335,68,Argentina,1,2024-01-11,10
2710,Turista_391,63,Canadá,19,2024-01-25,2
2711,Turista_2659,59,España,2,2024-09-11,2
2712,Turista_1110,34,Argentina,20,2023-08-05,27
2713,Turista_2532,26,Brasil,4,2024-02-03,14
2714,Turista_2750,78,Japón,12,2023-09-17,16
2715,Turista_711,23,Alemania,20,2023-11-16,7
2716,Turista_1040,60,Alemania,18,2023-07-15,21
2717,Turista_1972,42,Brasil,1,2024-04-22,21
2718,Turista_1937,56,Brasil,1,2024-02-22,24
2719,Turista_2645,66,EE.UU.,14,2024-04-19,12
2720,Turista_1562,77,España,4,2024-08-29,28
2721,Turista_2809,45,Japón,5,2024-07-21,23
2722,Turista_1595,50,España,11,2024-06-27,28
2723,Turista_2902,71,Brasil,13,2023-08-19,14
2724,Turista_2957,54,México,16,2024-06-04,25
2725,Turista_1113,26,México,13,2024-12-03,4
2726,Turista_466,35,Argentina,2,2023-07-19,26
2727,Turista_1561,73,Argentina,16,2024-11-03,4
2728,Turista_1224,76,México,6,2024-08-21,18
2729,Turista_2043,38,Brasil,14,2023-01-21,3
2730,Turista_976,19,Brasil,1,2023-11-07,1
2731,Turista_2392,78,Argentina,17,2024-08-10,17
2732,Turista_1509,75,Canadá,11,2024-10-14,7
2733,Turista_1105,60,Brasil,19,2024-09-29,30
2734,Turista_661,76,México,3,2024-08-18,16
2735,Turista_339,77,España,11,2024-03-09,30
2736,Turista_216,55,Brasil,5,2024-01-06,5
2737,Turista_1616,75,Japón,17,2024-07-13,19
2738,Turista_2006,57,Brasil,7,2023-03-19,7
2739,Turista_2563,53,Canadá,10,2024-06-25,14
2740,Turista_2858,67,Argentina,11,2023-10-12,2
2741,Turista_1593,77,Brasil,3,2024-10-09,3
2742,Turista_1923,60,Alemania,20,2023-05-20,17
2743,Turista_1767,54,EE.UU.,10,2024-07-06,16
2744,Turista_2571,32,México,10,2023-10-09,8
2745,Turista_817,45,Japón,14,2024-07-15,18
2746,Turista_1068,35,Japón,12,2023-09-15,15
2747,Turista_2070,51,Japón,15,2023-12-26,7
2748,Turista_275,39,Alemania,10,2024-03-15,27
2749,Turista_2287,28,Japón,10,2023-09-27,9
2750,Turista_866,75,Japón,19,2023-05-14,6
2751,Turista_102,74,Argentina,1,2024-10-01,18
2752,Turista_1502,30,España,10,2023-04-14,18
2753,Turista_2191,21,EE.UU.,2,2023-04-05,25
2754,Turista_172,39,Alemania,17,2024-12-29,26
2755,Turista_108,24,EE.UU.,7,2024-07-26,24
2756,Turista_1949,78,México,7,2024-04-24,14
2757,Turista_1522,60,Argentina,20,2023-08-29,14
2758,Turista_131,71,Brasil,9,2023-01-13,14
2759,Turista_2244,41,España,2,2023-05-27,25
2760,Turista_2046,21,Argentina,14,2024-08-23,4
2761,Turista_1850,45,EE.UU.,17,2023-04-05,4
2762,Turista_2227,32,Alemania,1,2023-10-20,15
2763,Turista_2139,18,México,9,2023-01-25,15
2764,Turista_2294,72,México,20,2023-09-29,18
2765,Turista_2384,20,Argentina,19,2024-05-19,14
2766,Turista_2625,31,Brasil,4,2023-06-15,26
2767,Turista_1845,55,Alemania,8,2023-03-28,1
2768,Turista_296,67,Brasil,13,2024-10-15,10
2769,Turista_713,74,Brasil,4,2024-10-07,29
2770,Turista_73,18,Japón,9,2024-09-29,20
2771,Turista_2042,55,Alemania,9,2024-05-05,10
2772,Turista_2313,55,EE.UU.,18,2023-05-21,10
2773,Turista_2611,38,Argentina,12,2023-04-13,27
2774,Turista_2939,65,Argentina,10,2023-08-14,24
2775,Turista_482,46,Japón,11,2024-07-28,2
2776,Turista_2260,22,Canadá,7,2023-10-21,29
2777,Turista_1531,66,Argentina,9,2023-11-02,28
2778,Turista_2603,27,México,6,2023-09-11,27
2779,Turista_1515,45,EE.UU.,19,2023-06-29,8
2780,Turista_1268,38,Alemania,16,2023-02-09,1
2781,Turista_1763,67,Argentina,15,2024-12-01,1
2782,Turista_1491,24,EE.UU.,7,2024-06-03,4
2783,Turista_1172,20,Japón,16,2024-09-07,7
2784,Turista_2497,62,Argentina,5,2024-06-29,9
2785,Turista_1914,64,Alemania,16,2023-08-24,16
2786,Turista_2115,37,España,1,2024-04-07,5
2787,Turista_2258,36,Alemania,19,2023-08-16,2
2788,Turista_2315,52,Alemania,5,2024-11-30,28
2789,Turista_406,21,Alemania,7,2024-04-27,23
2790,Turista_758,22,Argentina,19,2024-03-05,11
2791,Turista_2047,18,Canadá,5,2023-01-22,18
2792,Turista_2226,21,Alemania,17,2023-12-09,25
2793,Turista_1966,29,Japón,8,2023-02-09,25
2794,Turista_98,77,México,1,2023-06-22,19
2795,Turista_1334,44,México,2,2024-03-14,13
2796,Turista_2845,73,Japón,15,2023-06-28,24
2797,Turista_744,59,EE.UU.,20,2024-08-20,11
2798,Turista_807,40,Canadá,18,2023-05-13,20
2799,Turista_2822,42,EE.UU.,11,2023-12-17,19
2800,Turista_1986,38,Japón,10,2024-06-08,17
2801,Turista_2561,78,México,4,2024-06-23,5
2802,Turista_1536,75,Brasil,5,2024-05-20,13
2803,Turista_2090,69,México,4,2023-03-25,30
2804,Turista_2720,41,España,13,2024-04-08,27
2805,Turista_2485,42,Alemania,13,2023-12-09,20
2806,Turista_149,62,Brasil,18,2023-10-07,1
2807,Turista_2094,72,México,2,2023-09-20,10
2808,Turista_2093,63,Argentina,16,2023-06-15,8
2809,Turista_1992,49,Argentina,1,2023-10-20,24
2810,Turista_1316,72,EE.UU.,19,2024-05-23,29
2811,Turista_693,49,Brasil,9,2024-08-02,8
2812,Turista_819,22,EE.UU.,3,2023-08-14,19
2813,Turista_1729,53,Alemania,7,2023-06-19,6
2814,Turista_1387,63,Alemania,10,2024-08-20,12
2815,Turista_2325,59,España,1,2024-10-06,28
2816,Turista_2096,66,Japón,10,2024-03-23,7
2817,Turista_1600,59,Japón,9,2024-11-20,16
2818,Turista_2405,75,Canadá,15,2024-05-16,9
2819,Turista_2502,56,EE.UU.,15,2024-06-10,21
2820,Turista_702,33,Alemania,3,2024-01-14,25
2821,Turista_1965,50,Japón,5,2023-07-20,22
2822,Turista_2707,66,EE.UU.,9,2024-09-10,10
2823,Turista_922,38,Alemania,9,2023-09-07,10
2824,Turista_1425,78,México,7,2024-02-13,10
2825,Turista_1709,26,EE.UU.,12,2024-08-23,20
2826,Turista_906,23,México,9,2023-05-05,29
2827,Turista_455,68,EE.UU.,6,2023-04-23,16
2828,Turista_2338,62,Canadá,2,2023-05-17,1
2829,Turista_2135,52,España,9,2024-05-10,17
2830,Turista_2348,56,Argentina,17,2024-11-08,30
2831,Turista_2482,39,Japón,1,2023-05-30,26
2832,Turista_168,58,Argentina,19,2023-12-09,21
2833,Turista_731,71,Argentina,6,2024-08-02,29
2834,Turista_2780,22,México,5,2023-11-17,14
2835,Turista_1311,59,Brasil,2,2024-06-15,19
2836,Turista_27,40,Alemania,9,2023-10-16,21
2837,Turista_2197,34,Argentina,14,2024-05-03,21
2838,Turista_1653,29,Canadá,4,2024-05-06,17
2839,Turista_1623,40,Argentina,4,2024-09-03,14
2840,Turista_588,33,EE.UU.,15,2023-09-09,8
2841,Turista_1402,20,México,8,2023-03-18,21
2842,Turista_998,47,Brasil,4,2024-10-08,21
2843,Turista_1177,74,EE.UU.,16,2024-01-27,9
2844,Turista_1701,39,Brasil,4,2024-02-16,8
2845,Turista_1041,26,EE.UU.,16,2023-06-22,13
2846,Turista_34,46,EE.UU.,12,2023-07-20,17
2847,Turista_2697,64,Japón,16,2023-08-05,19
2848,Turista_2412,54,España,19,2024-01-11,28
2849,Turista_1380,40,España,8,2024-12-20,7
2850,Turista_42,30,Alemania,6,2024-08-08,17
2851,Turista_1878,49,México,10,2023-01-11,1
2852,Turista_2231,63,Canadá,5,2023-01-12,5
2853,Turista_2656,69,Canadá,18,2024-08-12,25
2854,Turista_2203,64,Canadá,10,2024-03-10,6
2855,Turista_1897,65,Japón,10,2024-11-14,26
2856,Turista_1879,40,EE.UU.,7,2024-08-30,2
2857,Turista_610,62,España,18,2024-01-08,27
2858,Turista_1133,34,México,1,2023-09-30,25
2859,Turista_29,72,EE.UU.,7,2024-11-21,16
2860,Turista_442,57,Brasil,1,2024-07-29,22
2861,Turista_2034,38,España,15,2024-05-23,5
2862,Turista_2354,19,España,4,2023-05-12,5
2863,Turista_494,54,Argentina,20,2023-11-15,12
2864,Turista_1259,23,Argentina,10,2024-09-12,3
2865,Turista_1302,61,Japón,9,2023-06-17,30
2866,Turista_2588,35,México,2,2024-02-01,16
2867,Turista_2409,47,Brasil,14,2023-06-29,6
2868,Turista_1383,39,México,16,2023-02-27,15
2869,Turista_1305,71,México,1,2024-04-24,15
2870,Turista_237,50,Japón,2,2024-08-13,29
2871,Turista_552,47,Japón,7,2024-04-04,16
2872,Turista_521,34,EE.UU.,10,2023-03-02,20
2873,Turista_2259,79,Alemania,20,2024-01-04,13
2874,Turista_1233,60,Japón,1,2023-05-01,12
2875,Turista_1139,49,México,13,2024-12-19,10
2876,Turista_721,59,Argentina,1,2024-06-29,14
2877,Turista_736,68,Alemania,5,2024-08-04,2
2878,Turista_2704,31,EE.UU.,16,2023-01-17,29
2879,Turista_1751,75,Alemania,15,2024-05-10,3
2880,Turista_59,27,Canadá,17,2024-05-11,9
2881,Turista_632,64,Brasil,16,2024-05-19,11
2882,Turista_1182,77,Alemania,13,2024-06-15,11
2883,Turista_2245,68,México,11,2023-11-11,25
2884,Turista_593,53,EE.UU.,17,2023-03-10,22
2885,Turista_1304,51,Brasil,17,2024-12-27,10
2886,Turista_1388,26,México,2,2023-06-10,26
2887,Turista_2666,59,Brasil,13,2024-09-05,14
2888,Turista_2876,45,Argentina,14,2024-12-18,9
2889,Turista_2574,28,Canadá,11,2023-05-25,20
2890,Turista_940,31,Argentina,10,2024-07-22,27
2891,Turista_2842,56,México,3,2024-08-17,21
2892,Turista_1250,72,México,17,2024-01-20,10
2893,Turista_905,64,México,15,2023-09-26,22
2894,Turista_2593,71,España,9,2024-03-29,29
2895,Turista_1280,36,Canadá,10,2024-11-29,9
2896,Turista_2517,71,Brasil,8,2024-06-01,29
2897,Turista_2933,32,Japón,13,2023-12-16,5
2898,Turista_2168,79,México,18,2023-04-20,8
2899,Turista_2431,45,México,5,2024-04-27,11
2900,Turista_2510,41,Brasil,6,2024-02-11,1
2901,Turista_1143,25,Japón,17,2024-10-11,21
2902,Turista_2425,60,Argentina,11,2023-02-20,10
2903,Turista_707,78,Argentina,20,2024-02-07,1
2904,Turista_2692,26,México,16,2024-07-16,26
2905,Turista_1023,64,EE.UU.,9,2024-04-20,30
2906,Turista_746,50,España,2,2023-03-28,22
2907,Turista_1547,79,Argentina,5,2023-03-09,7
2908,Turista_2401,50,EE.UU.,1,2024-08-18,28
2909,Turista_2742,36,España,4,2023-02-11,14
2910,Turista_514,20,México,4,2023-02-26,5
2911,Turista_82,27,Canadá,3,2023-07-15,17
2912,Turista_2712,57,Alemania,9,2024-11-08,22
2913,Turista_1309,64,Alemania,12,2023-03-03,26
2914,Turista_2542,59,México,10,2023-09-20,21
2915,Turista_915,18,Argentina,2,2023-04-22,6
2916,Turista_1405,46,EE.UU.,11,2024-12-11,16
2917,Turista_1648,67,Canadá,10,2023-06-27,11
2918,Turista_2818,51,Brasil,6,2023-01-26,10
2919,Turista_1109,68,España,18,2024-02-14,15
2920,Turista_151,30,México,2,2024-06-14,7
2921,Turista_2840,71,Canadá,2,2023-11-13,23
2922,Turista_775,18,Japón,10,2024-06-15,2
2923,Turista_330,51,Canadá,16,2023-04-16,12
2924,Turista_7,46,Argentina,12,2024-04-08,19
2925,Turista_944,65,Japón,1,2023-09-03,12
2926,Turista_823,64,España,8,2023-03-22,16
2927,Turista_735,30,Japón,16,2024-10-23,6
2928,Turista_910,65,Canadá,18,2024-01-31,3
2929,Turista_469,66,Argentina,13,2024-06-05,2
2930,Turista_182,70,Japón,15,2023-09-21,20
2931,Turista_165,78,EE.UU.,12,2024-10-22,5
2932,Turista_1524,46,Argentina,8,2023-10-01,11
2933,Turista_452,56,EE.UU.,10,2024-12-06,26
2934,Turista_491,41,EE.UU.,14,2023-06-21,25
2935,Turista_814,43,Japón,5,2023-09-22,3
2936,Turista_1144,34,Japón,18,2023-01-26,3
2937,Turista_1312,24,Brasil,19,2024-04-13,22
2938,Turista_2285,30,Brasil,15,2024-04-20,5
2939,Turista_1112,22,Canadá,6,2023-12-22,22
2940,Turista_2908,43,Argentina,11,2023-01-26,23
2941,Turista_1827,66,Brasil,11,2023-02-03,11
2942,Turista_1442,20,EE.UU.,20,2023-09-21,3
2943,Turista_1978,24,Brasil,20,2023-05-18,13
2944,Turista_1007,75,España,18,2024-11-25,21
2945,Turista_1628,66,Canadá,18,2024-07-19,8
2946,Turista_1633,56,Argentina,10,2024-04-06,20
2947,Turista_1075,70,Argentina,2,2023-06-17,10
2948,Turista_579,18,Alemania,9,2024-09-22,2
2949,Turista_2580,66,Argentina,14,2024-10-16,4
2950,Turista_2597,79,Canadá,19,2023-03-22,18
2951,Turista_2307,34,España,10,2024-02-11,19
2952,Turista_2346,60,Argentina,4,2024-07-27,4
2953,Turista_328,42,Alemania,6,2023-02-15,20
2954,Turista_1791,76,Canadá,14,2024-08-21,26
2955,Turista_443,78,EE.UU.,4,2024-09-02,9
2956,Turista_1859,20,México,15,2023-02-22,16
2957,Turista_2212,32,México,16,2024-12-04,26
2958,Turista_313,46,EE.UU.,7,2024-04-20,6
2959,Turista_833,70,Brasil,17,2024-08-14,25
2960,Turista_2418,60,Argentina,19,2023-01-16,4
2961,Turista_2145,49,Japón,19,2023-12-26,9
2962,Turista_1415,43,México,17,2024-05-01,27
2963,Turista_1202,77,Brasil,6,2024-12-06,13
2964,Turista_2358,33,México,11,2024-05-16,9
2965,Turista_1500,42,EE.UU.,16,2023-05-21,6
2966,Turista_2222,71,Argentina,8,2024-09-11,21
2967,Turista_87,45,Argentina,11,2024-03-22,19
2968,Turista_1404,26,Brasil,7,2023-10-17,14
2969,Turista_2980,73,EE.UU.,19,2023-07-28,21
2970,Turista_2367,73,Brasil,10,2024-04-19,15
2971,Turista_1482,18,Argentina,9,2024-02-17,3
2972,Turista_778,46,Japón,4,2024-11-07,5
2973,Turista_800,74,Argentina,15,2024-03-02,21
2974,Turista_1667,39,Canadá,13,2024-01-06,18
2975,Turista_1895,33,Japón,2,2024-10-25,14
2976,Turista_55,58,Brasil,2,2023-10-17,16
2977,Turista_2406,68,Canadá,16,2024-03-07,14
2978,Turista_1288,61,EE.UU.,9,2023-09-25,9
2979,Turista_1921,68,España,13,2023-05-31,15
2980,Turista_1668,71,México,3,2024-12-19,7
2981,Turista_2636,58,Canadá,9,2023-09-12,14
2982,Turista_2196,24,México,13,2023-12-19,6
2983,Turista_1702,31,Alemania,2,2024-01-12,21
2984,Turista_1246,46,EE.UU.,8,2024-10-14,15
2985,Turista_114,36,España,9,2023-12-24,20
2986,Turista_2860,36,Alemania,16,2024-08-30,8
2987,Turista_988,19,Alemania,2,2024-01-05,2
2988,Turista_502,58,Argentina,6,2023-08-15,8
2989,Turista_2391,62,Alemania,8,2024-12-05,1
2990,Turista_1010,32,EE.UU.,5,2023-10-30,26
2991,Turista_1199,20,Canadá,9,2024-01-24,17
2992,Turista_1395,28,EE.UU.,1,2024-01-12,19
2993,Turista_590,70,Canadá,9,2023-04-28,5
2994,Turista_769,63,Alemania,10,2023-01-05,30
2995,Turista_18,47,Alemania,4,2024-03-19,22
2996,Turista_1043,74,Japón,3,2023-12-18,20
2997,Turista_1448,57,España,10,2024-06-16,16
2998,Turista_2508,35,Canadá,15,2024-10-25,7
2999,Turista_286,68,Alemania,11,2024-10-01,7
3000,Turista_2689,65,Argentina,14,2023-05-04,18
3001,Turista_429,19,Japón,6,2024-10-19,18
3002,Turista_1329,49,México,12,2023-10-04,2
3003,Turista_2038,25,Japón,13,2024-01-29,15
3004,Turista_670,39,España,17,2024-10-25,14
3005,Turista_32,23,EE.UU.,16,2023-12-26,18
3006,Turista_1342,29,España,3,2024-09-14,29
3007,Turista_723,64,México,2,2024-04-13,9
3008,Turista_952,74,Japón,11,2024-09-19,14
3009,Turista_1915,57,Canadá,9,2024-11-30,5
3010,Turista_2945,53,EE.UU.,3,2023-02-26,11
3011,Turista_215,32,EE.UU.,18,2023-09-08,8
3012,Turista_990,45,Canadá,20,2023-05-30,5
3013,Turista_1165,69,Brasil,15,2024-03-27,29
3014,Turista_2846,74,Brasil,14,2023-06-11,11
3015,Turista_2087,66,España,2,2023-04-30,5
3016,Turista_327,62,Alemania,17,2024-08-04,17
3017,Turista_561,35,Brasil,8,2023-12-17,22
3018,Turista_1384,19,España,10,2023-04-09,4
3019,Turista_1725,30,Brasil,18,2023-06-16,15
3020,Turista_1087,62,México,19,2024-10-24,19
3021,Turista_2375,71,Argentina,8,2024-05-28,22
3022,Turista_342,32,Alemania,8,2024-10-25,2
3023,Turista_1654,37,España,3,2024-02-05,24
3024,Turista_148,46,Argentina,3,2023-12-31,17
3025,Turista_2383,76,Argentina,12,2024-07-30,12
3026,Turista_2457,59,Japón,17,2023-11-22,25
3027,Turista_1108,46,Brasil,4,2024-08-03,24
3028,Turista_849,20,Japón,17,2024-09-24,17
3029,Turista_967,36,Canadá,14,2024-09-12,10
3030,Turista_1073,20,México,19,2023-09-04,28
3031,Turista_2509,71,México,9,2024-03-09,25
3032,Turista_1906,31,México,12,2023-04-03,18
3033,Turista_156,57,Alemania,5,2023-09-25,19
3034,Turista_666,76,EE.UU.,11,2024-09-06,18
3035,Turista_662,72,Alemania,20,2024-09-15,13
3036,Turista_1003,79,España,3,2023-11-17,14
3037,Turista_2385,21,Argentina,15,2023-03-03,24
3038,Turista_2565,76,Argentina,14,2023-10-27,16
3039,Turista_177,77,Japón,11,2024-02-07,18
3040,Turista_2705,69,EE.UU.,20,2024-10-09,26
3041,Turista_1880,28,España,8,2024-07-20,18
3042,Turista_1525,75,EE.UU.,4,2024-09-11,16
3043,Turista_2871,48,Argentina,12,2023-10-30,17
3044,Turista_1204,60,Brasil,8,2023-09-10,7
3045,Turista_1991,49,Alemania,6,2024-04-22,12
3046,Turista_25,44,México,15,2024-01-04,2
3047,Turista_2864,47,Argentina,12,2024-11-09,10
3048,Turista_2068,60,Canadá,16,2023-06-09,5
3049,Turista_2119,19,México,16,2023-06-15,21
3050,Turista_2343,79,Argentina,20,2023-07-24,3
3051,Turista_876,66,Alemania,20,2023-09-24,19
3052,Turista_2746,26,EE.UU.,4,2023-05-18,13
3053,Turista_939,45,Brasil,11,2024-01-03,12
3054,Turista_2555,48,Brasil,13,2024-03-18,3
3055,Turista_475,77,México,9,2024-07-20,6
3056,Turista_386,51,Alemania,4,2024-12-21,14
3057,Turista_2556,78,Brasil,12,2023-01-17,4
3058,Turista_2880,73,Brasil,9,2023-03-09,13
3059,Turista_2128,32,España,13,2023-05-13,19
3060,Turista_937,65,Canadá,16,2024-11-30,18
3061,Turista_2630,42,México,6,2024-03-05,29
3062,Turista_2979,53,EE.UU.,10,2023-11-04,3
