campaign_id,tipo_campaña,fecha_inicio,fecha_fin,presupuesto,clicks,conversiones,channel_id,customer_id
1163,Redes Sociales,2026-03-08,2026-03-17,2085.69,1310,126,1,472.0
1164,Redes Sociales,2026-03-09,2026-03-18,4286.51,807,21,2,194.0
1165,Email,2026-03-10,2026-03-19,2620.79,787,42,1,224.0
1166,Redes Sociales,2026-03-11,2026-03-20,4905.97,769,146,4,140.0
1167,Email,2026-03-12,2026-03-21,3353.64,455,114,5,353.0
1168,Redes Sociales,2026-03-13,2026-03-22,1068.19,657,188,5,106.0
1169,Google Ads,2026-03-14,,3542.8,1070,26,6,570.0
1170,Google Ads,2026-03-15,2026-03-24,1962.97,471,199,3,
1171,SEO,2026-03-16,2026-03-25,3588.47,761,60,4,
1172,Google Ads,2026-03-17,2026-03-26,813.39,296,123,6,168.0
1173,Google Ads,2026-03-18,2026-03-27,1286.97,121,151,1,180.0
1174,Google Ads,2026-03-19,2026-03-28,4350.82,1903,61,1,
1175,Email,2026-03-20,2026-03-29,1522.31,234,176,5,
1176,Google Ads,2026-03-21,,4266.69,55,39,6,361.0
1177,Google Ads,2026-03-22,,1756.74,1279,118,5,188.0
1178,SEO,2026-03-23,2026-04-01,3392.97,1617,129,2,307.0
1179,Google Ads,2026-03-24,2026-04-02,3623.68,1684,133,5,312.0
1180,Google Ads,2026-03-25,2026-04-03,2806.95,955,56,2,365.0
1181,Redes Sociales,2026-03-26,,1873.9,436,89,1,392.0
1182,SEO,2026-03-27,2026-04-05,1456.9,1841,169,6,306.0
1183,SEO,2026-03-28,2026-04-06,649.35,748,69,2,432.0
1184,SEO,2026-03-29,2026-04-07,1867.76,1149,183,6,176.0
1185,SEO,2026-03-30,2026-04-08,3439.23,1250,133,6,387.0
1186,SEO,2026-03-31,2026-04-09,4722.37,876,25,2,146.0
1187,SEO,2026-04-01,2026-04-10,4420.42,1872,185,3,299.0
1188,Email,2026-04-02,2026-04-11,3947.29,398,20,5,526.0
1189,Google Ads,2026-04-03,2026-04-12,4048.01,1328,127,2,309.0
1190,SEO,2026-04-04,2026-04-13,3492.43,1910,65,1,519.0
1191,Google Ads,2026-04-05,2026-04-14,1671.29,1775,58,6,253.0
1192,Google Ads,2026-04-06,2026-04-15,4582.38,357,172,4,
1193,Email,2026-04-07,2026-04-16,3518.3,1418,30,2,514.0
1194,SEO,2026-04-08,2026-04-17,3021.98,1200,84,5,452.0
1195,Redes Sociales,2026-04-09,2026-04-18,999.45,336,69,6,256.0
1196,Email,2026-04-10,2026-04-19,2511.75,815,104,3,360.0
1197,Redes Sociales,2026-04-11,2026-04-20,2571.61,774,78,1,176.0
1198,Google Ads,2026-04-12,2026-04-21,4390.54,811,-1,3,587.0
1199,Google Ads,2026-04-13,2026-04-22,2959.92,1669,175,4,230.0
1200,Email,2026-04-14,2026-04-23,2211.8,1560,21,2,
1201,Email,2026-04-15,2026-04-24,4895.6,432,125,6,554.0
1202,Redes Sociales,2026-04-16,2026-04-25,998.24,1479,191,2,262.0
1203,SEO,2026-04-17,2026-04-26,2401.47,437,27,5,114.0
1204,Redes Sociales,2026-04-18,2026-04-27,689.11,574,139,2,331.0
1205,Email,2026-04-19,2026-04-28,3829.57,1630,176,1,294.0
1206,Redes Sociales,2026-04-20,2026-04-29,4631.34,688,185,4,
1207,Email,2026-04-21,2026-04-30,1760.17,987,75,3,458.0
1208,Redes Sociales,2026-04-22,2026-05-01,4362.54,1699,112,4,430.0
1209,Email,2026-04-23,2026-05-02,1814.98,325,83,6,526.0
1210,Email,2026-04-24,2026-05-03,4598.47,549,166,2,596.0
1211,Email,2026-04-25,2026-05-04,3892.83,766,50,6,585.0
1212,SEO,2026-04-26,2026-05-05,4122.08,386,82,3,548.0
1213,Redes Sociales,2026-04-27,2026-05-06,581.03,981,20,6,512.0
1214,Redes Sociales,2026-04-28,2026-05-07,4832.65,530,-1,5,429.0
1215,Redes Sociales,2026-04-29,2026-05-08,3770.02,1970,100,4,246.0
1216,Email,2026-04-30,2026-05-09,1871.38,960,151,3,358.0
1217,Redes Sociales,2026-05-01,2026-05-10,4232.28,1346,-1,3,391.0
1218,Redes Sociales,2026-05-02,2026-05-11,1766.85,1993,14,3,242.0
1219,Email,2026-05-03,,4427.39,1131,-1,1,464.0
1220,Google Ads,2026-05-04,2026-05-13,1006.61,1401,-1,4,189.0
1221,Email,2026-05-05,2026-05-14,3666.59,1804,85,6,263.0
1222,Redes Sociales,2026-05-06,2026-05-15,2933.14,158,144,3,580.0
1223,Email,2026-05-07,2026-05-16,934.41,1352,74,4,183.0
1224,Google Ads,2026-05-08,2026-05-17,1588.52,1759,154,3,176.0
1225,Email,2026-05-09,2026-05-18,555.82,377,36,5,
1226,Redes Sociales,2026-05-10,2026-05-19,2609.46,1849,109,5,584.0
1227,Google Ads,2026-05-11,2026-05-20,1855.69,364,88,5,
1228,SEO,2026-05-12,2026-05-21,3192.61,1547,133,2,
1229,Redes Sociales,2026-05-13,2026-05-22,1837.57,1184,-1,3,203.0
1230,Google Ads,2026-05-14,2026-05-23,1849.64,748,-1,2,551.0
1231,Google Ads,2026-05-15,2026-05-24,3844.37,830,-1,4,586.0
1232,SEO,2026-05-16,2026-05-25,716.64,1302,138,2,438.0
1233,Email,2026-05-17,2026-05-26,4563.03,1570,49,4,
1234,Email,2026-05-18,2026-05-27,4335.19,205,101,4,577.0
1235,Redes Sociales,2026-05-19,2026-05-28,3505.12,1546,27,4,322.0
1236,SEO,2026-05-20,2026-05-29,3169.5,1774,-1,6,108.0
1237,Email,2026-05-21,2026-05-30,4515.36,1345,-1,2,152.0
1238,SEO,2026-05-22,2026-05-31,1333.99,936,139,6,176.0
1239,Email,2026-05-23,2026-06-01,855.36,1075,83,3,
1240,Google Ads,2026-05-24,2026-06-02,1577.8,807,48,2,415.0
1241,Email,2026-05-25,2026-06-03,4075.6,771,31,3,264.0
1242,SEO,2026-05-26,2026-06-04,656.02,1584,30,3,378.0
1243,Google Ads,2026-05-27,2026-06-05,3122.63,962,101,4,126.0
1244,Google Ads,2026-05-28,2026-06-06,4979.47,1359,40,2,169.0
1245,Google Ads,2026-05-29,2026-06-07,4350.63,920,113,3,317.0
1246,SEO,2026-05-30,2026-06-08,2846.51,62,59,5,464.0
1247,Redes Sociales,2026-05-31,2026-06-09,786.38,657,196,3,405.0
1248,Redes Sociales,2026-06-01,2026-06-10,4241.18,547,189,5,223.0
1249,Redes Sociales,2026-06-02,2026-06-11,3195.4,1806,73,2,118.0
1250,SEO,2026-06-03,2026-06-12,1017.2,287,65,6,356.0
1251,Google Ads,2026-06-04,2026-06-13,922.36,1167,134,2,395.0
1252,Redes Sociales,2026-06-05,2026-06-14,4593.32,1411,59,6,121.0
1253,SEO,2026-06-06,2026-06-15,3511.4,830,126,6,549.0
1254,Redes Sociales,2026-06-07,,4231.79,1244,101,2,
1255,Email,2026-06-08,2026-06-17,4455.41,655,84,3,
1256,Redes Sociales,2026-06-09,2026-06-18,3072.98,710,91,1,147.0
1257,Redes Sociales,2026-06-10,2026-06-19,2828.51,1697,42,3,
1258,Google Ads,2026-06-11,2026-06-20,2436.92,1640,123,3,282.0
1259,SEO,2026-06-12,2026-06-21,1926.26,898,82,4,534.0
1260,Google Ads,2026-06-13,2026-06-22,2455.68,985,161,4,206.0
1261,Google Ads,2026-06-14,2026-06-23,3982.46,1540,158,3,287.0
1262,Google Ads,2026-06-15,2026-06-24,3208.66,677,39,5,185.0
1263,Google Ads,2026-06-16,,4516.35,192,83,6,555.0
1264,Google Ads,2026-06-17,2026-06-26,2495.21,1274,71,4,236.0
1265,Redes Sociales,2026-06-18,2026-06-27,3231.9,1253,91,3,435.0
1266,Google Ads,2026-06-19,,3340.88,763,161,1,568.0
1267,Google Ads,2026-06-20,2026-06-29,3162.64,1437,38,5,
1268,SEO,2026-06-21,2026-06-30,3661.85,528,101,2,502.0
1269,Email,2026-06-22,2026-07-01,1568.45,614,173,3,
1270,Redes Sociales,2026-06-23,2026-07-02,2805.64,520,173,3,171.0
1271,Redes Sociales,2026-06-24,2026-07-03,969.01,433,-1,6,123.0
1272,Redes Sociales,2026-06-25,,2230.3,1765,75,5,584.0
1273,Google Ads,2026-06-26,2026-07-05,2694.5,975,7,4,155.0
1274,Google Ads,2026-06-27,2026-07-06,3435.01,466,62,4,322.0
1275,Google Ads,2026-06-28,,4777.39,1898,36,4,278.0
1276,SEO,2026-06-29,2026-07-08,3202.93,357,35,2,533.0
1277,Email,2026-06-30,2026-07-09,3846.17,698,86,5,549.0
1278,Google Ads,2026-07-01,2026-07-10,2778.2,1767,47,5,591.0
1279,Email,2026-07-02,2026-07-11,3353.47,1440,139,4,288.0
1280,SEO,2026-07-03,2026-07-12,819.19,1074,109,4,
1281,Redes Sociales,2026-07-04,2026-07-13,1644.76,1117,5,6,519.0
1282,Google Ads,2026-07-05,,2128.34,788,65,1,348.0
1283,Email,2026-07-06,2026-07-15,2626.22,1916,18,1,
1284,Email,2026-07-07,2026-07-16,705.42,1171,184,3,263.0
1285,Google Ads,2026-07-08,2026-07-17,1130.11,1793,10,3,354.0
1286,Redes Sociales,2026-07-09,2026-07-18,1745.66,1338,107,5,575.0
1287,Redes Sociales,2026-07-10,2026-07-19,4871.9,1873,14,5,516.0
1288,Redes Sociales,2026-07-11,2026-07-20,1991.06,1856,-1,2,269.0
1289,SEO,2026-07-12,2026-07-21,2669.18,189,94,2,416.0
1290,Email,2026-07-13,2026-07-22,1382.44,1554,162,1,273.0
1291,Email,2026-07-14,2026-07-23,3248.51,1310,153,3,569.0
1292,Email,2026-07-15,2026-07-24,1763.07,1023,-1,1,444.0
1293,SEO,2026-07-16,2026-07-25,1431.47,1066,192,1,544.0
1294,Email,2026-07-17,2026-07-26,2824.58,1002,101,3,117.0
1295,SEO,2026-07-18,2026-07-27,524.78,953,78,2,169.0
1296,Redes Sociales,2026-07-19,2026-07-28,534.49,121,119,6,437.0
1297,Google Ads,2026-07-20,2026-07-29,1485.81,1740,195,6,
1298,Email,2026-07-21,2026-07-30,665.25,1263,174,6,
1299,Email,2026-07-22,2026-07-31,986.12,1341,-1,3,555.0
1300,Redes Sociales,2026-07-23,2026-08-01,2024.87,1394,196,4,368.0
1301,Google Ads,2026-07-24,2026-08-02,4111.64,156,60,4,287.0
1302,SEO,2026-07-25,2026-08-03,3074.22,1305,45,4,
1303,Google Ads,2026-07-26,2026-08-04,2807.0,1115,-1,5,
1304,Redes Sociales,2026-07-27,2026-08-05,1820.7,1775,19,2,533.0
1305,Redes Sociales,2026-07-28,2026-08-06,4692.89,932,66,2,387.0
1306,Google Ads,2026-07-29,2026-08-07,2286.57,188,159,5,
1307,SEO,2026-07-30,2026-08-08,891.92,664,32,1,598.0
1308,SEO,2026-07-31,2026-08-09,3276.8,1756,-1,6,540.0
1309,Email,2026-08-01,2026-08-10,1012.27,912,191,4,402.0
1310,SEO,2026-08-02,2026-08-11,2053.5,322,190,6,186.0
1311,Google Ads,2026-08-03,2026-08-12,2783.35,1554,-1,4,537.0
1312,Redes Sociales,2026-08-04,2026-08-13,4434.0,465,131,6,
1313,Email,2026-08-05,2026-08-14,2720.96,555,40,1,121.0
1314,Email,2026-08-06,2026-08-15,3660.16,782,118,6,
1315,Redes Sociales,2026-08-07,2026-08-16,4967.68,1798,17,6,
1316,SEO,2026-08-08,2026-08-17,1091.7,1926,19,3,
1317,Redes Sociales,2026-08-09,2026-08-18,1736.29,473,93,6,566.0
1318,SEO,2026-08-10,2026-08-19,2275.59,1480,192,3,200.0
1319,Redes Sociales,2026-08-11,2026-08-20,2398.23,1641,26,2,
1320,Google Ads,2026-08-12,2026-08-21,2349.59,439,195,5,240.0
1321,SEO,2026-08-13,2026-08-22,4584.25,391,78,6,237.0
1322,Google Ads,2026-08-14,2026-08-23,3713.15,995,29,2,
1323,Email,2026-08-15,2026-08-24,3235.57,663,105,3,327.0
1324,Redes Sociales,2026-08-16,2026-08-25,1892.18,542,180,6,380.0
1325,Email,2026-08-17,2026-08-26,4207.06,241,175,6,530.0
1326,Email,2026-08-18,2026-08-27,4797.77,548,121,1,139.0
1327,Email,2026-08-19,,4195.39,871,170,2,
1328,Email,2026-08-20,2026-08-29,507.04,1785,45,4,310.0
1329,Redes Sociales,2026-08-21,2026-08-30,3363.81,1306,177,4,401.0
1330,Email,2026-08-22,2026-08-31,730.11,276,92,1,185.0
1331,Redes Sociales,2026-08-23,,1659.23,1444,172,3,496.0
1332,Redes Sociales,2026-08-24,2026-09-02,767.86,188,114,4,352.0
1333,Google Ads,2026-08-25,2026-09-03,3217.08,905,124,4,
1334,SEO,2026-08-26,2026-09-04,3589.65,866,101,5,480.0
1335,SEO,2026-08-27,2026-09-05,1015.19,1222,149,2,543.0
1336,Redes Sociales,2026-08-28,2026-09-06,2227.27,1188,61,3,132.0
1337,Google Ads,2026-08-29,2026-09-07,2553.06,1523,134,6,359.0
1338,Redes Sociales,2026-08-30,2026-09-08,2160.74,1136,100,2,333.0
1339,Redes Sociales,2026-08-31,2026-09-09,1044.61,153,-1,3,
1340,Redes Sociales,2026-09-01,2026-09-10,2385.27,1924,66,4,407.0
1341,Google Ads,2026-09-02,2026-09-11,3880.3,920,141,5,169.0
1342,SEO,2026-09-03,2026-09-12,819.53,717,72,2,553.0
1343,Google Ads,2026-09-04,2026-09-13,860.81,322,85,4,538.0
1344,Email,2026-09-05,2026-09-14,2096.47,1079,21,3,463.0
1345,Google Ads,2026-09-06,2026-09-15,4737.77,1220,121,2,580.0
1346,Google Ads,2026-09-07,2026-09-16,3508.58,233,54,6,243.0
1347,Google Ads,2026-09-08,2026-09-17,3554.01,1101,116,2,123.0
1348,Google Ads,2026-09-09,2026-09-18,2128.64,1623,98,4,524.0
1349,SEO,2026-09-10,2026-09-19,3171.47,1192,172,2,274.0
1350,Email,2026-09-11,2026-09-20,545.59,342,190,6,424.0
1351,SEO,2026-09-12,2026-09-21,3362.43,1444,89,5,447.0
1352,SEO,2026-09-13,2026-09-22,4609.79,1317,153,5,117.0
1353,Google Ads,2026-09-14,2026-09-23,3256.58,1653,150,4,143.0
1354,Redes Sociales,2026-09-15,2026-09-24,4431.64,1799,187,3,254.0
1355,Redes Sociales,2026-09-16,2026-09-25,3757.88,1291,161,4,476.0
1356,SEO,2026-09-17,2026-09-26,1042.51,226,-1,5,501.0
1357,SEO,2026-09-18,2026-09-27,4561.04,1372,78,1,324.0
1358,Google Ads,2026-09-19,2026-09-28,799.0,1749,-1,1,316.0
1359,SEO,2026-09-20,2026-09-29,2902.85,107,149,2,
1360,Google Ads,2026-09-21,2026-09-30,1139.62,1342,22,6,130.0
1361,Redes Sociales,2026-09-22,2026-10-01,552.68,357,46,2,158.0
1362,Redes Sociales,2026-09-23,2026-10-02,2399.15,1643,105,1,452.0
1363,Email,2026-09-24,2026-10-03,1827.68,1361,49,5,544.0
1364,Redes Sociales,2026-09-25,2026-10-04,2687.0,1026,86,2,334.0
1365,SEO,2026-09-26,2026-10-05,3097.4,1178,21,4,206.0
1366,Redes Sociales,2026-09-27,2026-10-06,696.83,1301,77,6,290.0
1367,Google Ads,2026-09-28,2026-10-07,1053.51,1320,18,4,
1368,Redes Sociales,2026-09-29,2026-10-08,3013.89,749,181,6,
1369,Email,2026-09-30,2026-10-09,2044.25,1567,161,5,
1370,Redes Sociales,2026-10-01,2026-10-10,3781.28,132,136,2,344.0
1371,Google Ads,2026-10-02,2026-10-11,3435.31,1259,86,6,175.0
1372,Google Ads,2026-10-03,2026-10-12,4305.22,301,152,4,
1373,SEO,2026-10-04,2026-10-13,3616.22,1428,124,2,366.0
1374,Redes Sociales,2026-10-05,2026-10-14,2434.69,1823,124,2,416.0
1375,Google Ads,2026-10-06,2026-10-15,3528.35,1945,51,4,220.0
1376,Email,2026-10-07,2026-10-16,1739.22,1769,111,1,124.0
1377,SEO,2026-10-08,2026-10-17,1878.41,845,112,6,531.0
1378,Email,2026-10-09,,4050.43,946,13,4,259.0
1379,Redes Sociales,2026-10-10,2026-10-19,2508.89,259,83,5,
1380,Redes Sociales,2026-10-11,2026-10-20,4092.71,865,159,3,213.0
1381,Redes Sociales,2026-10-12,2026-10-21,4200.9,1881,19,4,
1382,SEO,2026-10-13,2026-10-22,4359.03,658,23,2,265.0
1383,Google Ads,2026-10-14,2026-10-23,4624.86,496,94,2,274.0
1384,SEO,2026-10-15,2026-10-24,2439.43,509,184,4,100.0
1385,Email,2026-10-16,2026-10-25,1934.9,1017,30,3,185.0
1386,SEO,2026-10-17,2026-10-26,3119.89,521,158,4,
1387,Email,2026-10-18,2026-10-27,2170.28,1793,158,3,419.0
1388,SEO,2026-10-19,2026-10-28,3204.83,419,178,3,500.0
1389,Google Ads,2026-10-20,,3675.14,949,96,5,481.0
1390,Email,2026-10-21,2026-10-30,3597.82,1565,181,6,417.0
1391,Redes Sociales,2026-10-22,2026-10-31,2185.49,972,86,2,349.0
1392,Redes Sociales,2026-10-23,2026-11-01,1250.87,186,-1,2,
1393,SEO,2026-10-24,2026-11-02,2437.38,416,135,3,
1394,Redes Sociales,2026-10-25,2026-11-03,1141.67,961,198,2,355.0
1395,Email,2026-10-26,2026-11-04,4505.44,233,46,1,406.0
1396,Redes Sociales,2026-10-27,2026-11-05,2056.45,1661,23,3,243.0
1397,Google Ads,2026-10-28,2026-11-06,1195.07,1360,21,2,490.0
1398,Google Ads,2026-10-29,2026-11-07,614.51,521,165,1,268.0
1399,SEO,2026-10-30,2026-11-08,3406.2,1448,80,5,397.0
1400,Email,2026-10-31,2026-11-09,3366.06,703,181,2,332.0
1401,Google Ads,2026-11-01,2026-11-10,2032.72,798,188,1,370.0
1402,Google Ads,2026-11-02,2026-11-11,822.7,586,67,4,159.0
1403,Email,2026-11-03,2026-11-12,2343.33,1584,135,6,395.0
1404,Redes Sociales,2026-11-04,,1900.48,851,111,4,566.0
1405,Redes Sociales,2026-11-05,2026-11-14,3547.04,1652,53,1,334.0
1406,SEO,2026-11-06,2026-11-15,3226.01,1323,59,3,333.0
1407,Redes Sociales,2026-11-07,2026-11-16,2140.67,969,-1,3,467.0
1408,Email,2026-11-08,2026-11-17,1480.52,559,103,2,331.0
1409,Google Ads,2026-11-09,2026-11-18,4946.16,679,56,4,590.0
1410,Redes Sociales,2026-11-10,2026-11-19,2543.01,1051,104,3,
1411,SEO,2026-11-11,2026-11-20,3597.23,1146,-1,3,
1412,Redes Sociales,2026-11-12,2026-11-21,1132.49,1355,122,4,480.0
1413,Email,2026-11-13,2026-11-22,2685.15,965,11,5,527.0
1414,SEO,2026-11-14,2026-11-23,623.92,1433,50,3,463.0
1415,Redes Sociales,2026-11-15,2026-11-24,2774.55,1083,50,6,301.0
1416,SEO,2026-11-16,2026-11-25,4838.08,1284,104,1,245.0
1417,Email,2026-11-17,2026-11-26,2228.93,1908,-1,2,556.0
1418,Google Ads,2026-11-18,2026-11-27,675.48,201,156,3,234.0
1419,Email,2026-11-19,2026-11-28,639.3,1078,193,6,363.0
1420,Email,2026-11-20,2026-11-29,2245.94,1268,58,6,163.0
1421,Email,2026-11-21,2026-11-30,1220.11,1356,66,3,590.0
1422,Email,2026-11-22,2026-12-01,605.08,513,133,5,140.0
1423,Google Ads,2026-11-23,2026-12-02,3902.96,1186,53,1,395.0
1424,Google Ads,2026-11-24,2026-12-03,2563.35,320,29,2,102.0
1425,SEO,2026-11-25,2026-12-04,1801.6,1236,14,3,209.0
1426,Redes Sociales,2026-11-26,2026-12-05,4550.37,509,122,2,320.0
1427,Google Ads,2026-11-27,2026-12-06,1022.63,154,148,4,469.0
1428,Google Ads,2026-11-28,2026-12-07,4801.63,1766,190,6,467.0
1429,Redes Sociales,2026-11-29,2026-12-08,1912.85,1629,161,6,535.0
1430,Google Ads,2026-11-30,2026-12-09,4497.82,1355,-1,3,103.0
1431,Email,2026-12-01,2026-12-10,3213.24,1760,-1,3,343.0
1432,Email,2026-12-02,2026-12-11,4220.18,211,148,4,265.0
1433,Redes Sociales,2026-12-03,2026-12-12,4928.06,400,152,5,125.0
1434,SEO,2026-12-04,2026-12-13,1797.82,483,84,3,494.0
1435,SEO,2026-12-05,2026-12-14,4825.11,901,75,6,573.0
1436,Redes Sociales,2026-12-06,2026-12-15,2252.67,189,82,2,116.0
1437,Redes Sociales,2026-12-07,2026-12-16,2234.8,1544,47,1,191.0
1438,Email,2026-12-08,2026-12-17,2031.74,1205,-1,2,582.0
1439,SEO,2026-12-09,2026-12-18,2936.33,136,94,5,
1440,Google Ads,2026-12-10,2026-12-19,1193.65,1761,82,1,304.0
1441,Email,2026-12-11,2026-12-20,2991.7,232,165,2,
1442,Redes Sociales,2026-12-12,2026-12-21,2937.67,417,30,2,499.0
1443,SEO,2026-12-13,,3928.56,178,125,4,306.0
1444,Google Ads,2026-12-14,,4251.42,1319,49,5,245.0
1445,Google Ads,2026-12-15,2026-12-24,2481.99,1674,67,6,200.0
1446,Email,2026-12-16,2026-12-25,1860.5,1651,199,4,340.0
1447,SEO,2026-12-17,2026-12-26,1667.01,719,184,1,262.0
1448,SEO,2026-12-18,2026-12-27,1375.81,1972,72,6,272.0
1449,Redes Sociales,2026-12-19,2026-12-28,759.41,1451,158,4,
1450,SEO,2026-12-20,2026-12-29,2041.02,198,6,5,
1451,SEO,2026-12-21,2026-12-30,1716.11,1034,146,3,383.0
1452,Email,2026-12-22,2026-12-31,4848.88,901,112,3,458.0
1453,SEO,2026-12-23,2027-01-01,3009.69,1506,34,1,480.0
1454,Google Ads,2026-12-24,2027-01-02,2062.75,677,53,3,
1455,Email,2026-12-25,2027-01-03,3112.1,1799,144,4,262.0
1456,Email,2026-12-26,2027-01-04,1126.39,1542,48,1,406.0
1457,Redes Sociales,2026-12-27,2027-01-05,2498.2,495,165,6,438.0
1458,SEO,2026-12-28,2027-01-06,3318.05,1554,17,5,154.0
1459,Redes Sociales,2026-12-29,2027-01-07,2700.04,933,82,1,432.0
1460,Google Ads,2026-12-30,2027-01-08,2308.0,343,-1,6,226.0
1461,Email,2026-12-31,2027-01-09,4972.32,1838,102,1,342.0
1462,Email,2027-01-01,2027-01-10,4461.42,1216,30,2,
1463,Email,2027-01-02,2027-01-11,3305.33,299,153,2,508.0
1464,Google Ads,2027-01-03,2027-01-12,3062.2,927,160,1,
1465,Google Ads,2027-01-04,2027-01-13,3292.97,997,52,3,402.0
1466,Redes Sociales,2027-01-05,2027-01-14,1405.9,1024,172,2,563.0
1467,Redes Sociales,2027-01-06,2027-01-15,2278.12,1375,70,5,334.0
1468,Redes Sociales,2027-01-07,2027-01-16,677.57,1098,91,6,137.0
1469,SEO,2027-01-08,2027-01-17,2639.96,838,83,4,238.0
1470,Email,2027-01-09,2027-01-18,2943.61,1033,27,2,294.0
1471,Email,2027-01-10,2027-01-19,1524.87,938,85,1,
1472,Redes Sociales,2027-01-11,2027-01-20,4838.13,939,52,3,100.0
1473,Email,2027-01-12,2027-01-21,4592.55,1974,128,4,
1474,Redes Sociales,2027-01-13,2027-01-22,3749.64,119,134,6,195.0
1475,SEO,2027-01-14,2027-01-23,2900.24,674,88,6,512.0
1476,SEO,2027-01-15,2027-01-24,4414.86,924,-1,2,
1477,Google Ads,2027-01-16,2027-01-25,1087.94,1185,191,6,528.0
1478,SEO,2027-01-17,2027-01-26,4057.29,1437,50,6,334.0
1479,Redes Sociales,2027-01-18,2027-01-27,1061.69,1376,135,3,448.0
1480,SEO,2027-01-19,2027-01-28,4073.95,520,187,3,580.0
1481,Google Ads,2027-01-20,2027-01-29,1740.95,140,16,3,495.0
1482,Email,2027-01-21,2027-01-30,4446.91,579,44,1,450.0
1483,Redes Sociales,2027-01-22,2027-01-31,4748.19,710,70,6,515.0
1484,Email,2027-01-23,2027-02-01,1169.58,788,104,6,150.0
1485,Google Ads,2027-01-24,2027-02-02,2582.04,775,82,6,180.0
1486,Google Ads,2027-01-25,2027-02-03,4914.44,921,20,5,135.0
1487,Google Ads,2027-01-26,2027-02-04,2675.33,1736,87,3,166.0
1488,Email,2027-01-27,2027-02-05,4385.96,241,-1,4,580.0
1489,Email,2027-01-28,2027-02-06,3149.29,1625,48,2,567.0
1490,Email,2027-01-29,2027-02-07,2188.98,1315,-1,4,241.0
1491,Email,2027-01-30,2027-02-08,1786.03,187,196,1,455.0
1492,Google Ads,2027-01-31,2027-02-09,1414.5,394,104,1,570.0
1493,Google Ads,2027-02-01,2027-02-10,3928.09,1253,26,6,
1494,Redes Sociales,2027-02-02,2027-02-11,2239.43,1058,22,4,538.0
1495,Redes Sociales,2027-02-03,2027-02-12,2800.74,1785,16,6,
1496,Email,2027-02-04,2027-02-13,2715.46,552,184,5,226.0
1497,SEO,2027-02-05,2027-02-14,3097.76,252,127,1,304.0
1498,SEO,2027-02-06,2027-02-15,4395.1,622,121,1,128.0
1499,Google Ads,2027-02-07,2027-02-16,4913.33,241,55,4,544.0
1500,Google Ads,2027-02-08,2027-02-17,2334.13,54,75,1,563.0
1501,Google Ads,2027-02-09,2027-02-18,4223.84,1963,52,5,379.0
1502,Redes Sociales,2027-02-10,2027-02-19,3940.38,1310,23,5,250.0
1503,Redes Sociales,2027-02-11,2027-02-20,3080.88,1766,10,5,339.0
1504,Google Ads,2027-02-12,2027-02-21,4802.21,360,88,2,365.0
1505,Google Ads,2027-02-13,2027-02-22,1402.14,598,159,5,204.0
1506,Google Ads,2027-02-14,2027-02-23,991.69,105,57,5,532.0
1507,SEO,2027-02-15,2027-02-24,4342.83,492,-1,2,596.0
1508,Redes Sociales,2027-02-16,2027-02-25,2476.17,1310,105,6,539.0
1509,SEO,2027-02-17,2027-02-26,4311.36,919,52,3,257.0
1510,SEO,2027-02-18,2027-02-27,4518.91,1934,139,1,271.0
1511,Google Ads,2027-02-19,2027-02-28,781.06,1270,191,5,593.0
1512,Google Ads,2027-02-20,2027-03-01,4475.59,634,73,1,410.0
1513,Email,2027-02-21,2027-03-02,2517.44,1644,15,4,502.0
1514,Email,2027-02-22,2027-03-03,2796.95,801,147,1,562.0
1515,SEO,2027-02-23,2027-03-04,3319.67,1587,196,6,466.0
1516,Redes Sociales,2027-02-24,2027-03-05,4668.72,1522,135,2,
1517,Google Ads,2027-02-25,2027-03-06,586.02,409,126,1,354.0
1518,Google Ads,2027-02-26,2027-03-07,2645.8,1773,73,1,307.0
1519,SEO,2027-02-27,2027-03-08,3594.75,868,27,1,549.0
1520,Email,2027-02-28,2027-03-09,3752.18,79,185,3,194.0
1521,Redes Sociales,2027-03-01,2027-03-10,3616.4,1852,41,3,577.0
1522,Email,2027-03-02,2027-03-11,1104.96,157,13,4,289.0
1523,Email,2027-03-03,2027-03-12,1847.28,893,19,2,583.0
1524,Email,2027-03-04,2027-03-13,2114.22,1675,135,1,
1525,Email,2027-03-05,2027-03-14,4119.97,766,97,1,522.0
1526,Google Ads,2027-03-06,2027-03-15,1754.42,940,21,1,232.0
1527,Google Ads,2027-03-07,2027-03-16,1448.17,1009,158,1,154.0
1528,Email,2027-03-08,,4808.52,1518,153,3,
1529,Redes Sociales,2027-03-09,2027-03-18,539.88,942,76,6,
1530,SEO,2027-03-10,,4990.19,1511,153,6,509.0
1531,Redes Sociales,2027-03-11,2027-03-20,3545.7,781,125,4,310.0
1532,Redes Sociales,2027-03-12,2027-03-21,4228.11,1963,15,5,392.0
1533,Redes Sociales,2027-03-13,2027-03-22,1825.79,655,170,2,214.0
1534,Email,2027-03-14,2027-03-23,564.42,506,76,6,358.0
1535,Google Ads,2027-03-15,2027-03-24,3820.41,664,110,1,221.0
1536,Redes Sociales,2027-03-16,2027-03-25,4253.65,1808,129,6,398.0
1537,Email,2027-03-17,2027-03-26,3832.14,747,39,4,480.0
1538,Redes Sociales,2027-03-18,2027-03-27,1142.83,1769,123,5,
